"logFC","logCPM","PValue","FDR","Gene","Dataset","Species"
-0.135161609270658,3.23572051992754,0.408622356318717,0.59422422774516,"Ldhd","GSE104036","Mouse"
0.123566529985024,5.11415831862051,0.408735122825678,0.594337774068057,"Smc3","GSE104036","Mouse"
0.332072951320498,-0.303193711475582,0.408950646417144,0.594578405303553,"2410004P03Rik","GSE104036","Mouse"
-0.29998289773506,-0.694085697588513,0.408970007873223,0.594578405303553,"Alyref2","GSE104036","Mouse"
-0.109702387852978,4.87374910705432,0.409050867107592,0.594645508432052,"Fam172a","GSE104036","Mouse"
0.386344358837392,-1.01034432433455,0.409138121729922,0.594706197089342,"Il5ra","GSE104036","Mouse"
0.24192936674397,0.889775939217135,0.409283588804779,0.594706197089342,"Zfp595","GSE104036","Mouse"
0.556076921781661,-1.715712296471,0.40928808942077,0.594706197089342,"Lrrc36","GSE104036","Mouse"
-0.127832872722147,3.698813268624,0.409291375949831,0.594706197089342,"Fbxl6","GSE104036","Mouse"
-0.235759932349799,0.924406847142226,0.409297641963626,0.594706197089342,"Ggt5","GSE104036","Mouse"
0.349355233991838,-0.482272125629233,0.409300856858746,0.594706197089342,"Ifi47","GSE104036","Mouse"
0.192025214024947,2.48256150045789,0.409469795183296,0.59490121591197,"Tmem194b","GSE104036","Mouse"
0.208367300839312,1.54270879640288,0.409569167099538,0.594932879033685,"4930432K21Rik","GSE104036","Mouse"
-0.130045429818898,3.88322279269767,0.409572170562211,0.594932879033685,"Mrpl19","GSE104036","Mouse"
0.430815233785606,-0.770477019207366,0.409595749866377,0.594932879033685,"Gm3696","GSE104036","Mouse"
0.1421941309077,6.25513522658511,0.409780699988606,0.595108031953426,"Myo6","GSE104036","Mouse"
-0.129316805023073,6.80237009943614,0.409818264321459,0.595108031953426,"Serpine2","GSE104036","Mouse"
0.253105504011033,0.358102188350818,0.409825742915371,0.595108031953426,"D730003I15Rik","GSE104036","Mouse"
0.292197199503365,0.929864227811414,0.409861770058883,0.595108031953426,"9330158H04Rik","GSE104036","Mouse"
-0.136471760783945,4.79522058345225,0.409911475473991,0.595108031953426,"Fam103a1","GSE104036","Mouse"
-0.105666998467519,5.52934829558213,0.409924721397507,0.595108031953426,"Cldn12","GSE104036","Mouse"
0.158033774679885,3.66756489942568,0.410181638852042,0.595411856010921,"Zfp35","GSE104036","Mouse"
-0.299468286356056,-0.33058159721237,0.410203499282691,0.595411856010921,"Gm10702","GSE104036","Mouse"
0.102682677484129,6.17717287818638,0.410410576423804,0.595661970779424,"Rpl15","GSE104036","Mouse"
0.116209356311423,4.94247640366572,0.410479455422238,0.595702625964961,"Tnfaip1","GSE104036","Mouse"
-0.190476756885344,3.69435805764739,0.410508118318894,0.595702625964961,"Ehbp1l1","GSE104036","Mouse"
0.228991945850023,2.11113090255666,0.410578142583758,0.595743901138494,"Ctnna3","GSE104036","Mouse"
-0.182460144416254,3.29111999780469,0.410606097020462,0.595743901138494,"Hist1h1d","GSE104036","Mouse"
0.235895162063597,2.24948400854712,0.411087653202553,0.596392086836487,"Paqr5","GSE104036","Mouse"
-0.159520049588897,2.93441185953714,0.411378205933655,0.596763084885979,"Lxn","GSE104036","Mouse"
0.115992050075254,4.8589826602626,0.411621669460176,0.597062222593264,"Slx4","GSE104036","Mouse"
-0.221994992817287,1.71613546828177,0.411654105498501,0.597062222593264,"Thap1","GSE104036","Mouse"
0.291672296053947,0.543264789742838,0.411747468995785,0.597111180053496,"Rcn3","GSE104036","Mouse"
-0.132816985870917,4.18429748131281,0.411757554917543,0.597111180053496,"Trpc4","GSE104036","Mouse"
0.132394184467649,5.29427376272775,0.411864027066335,0.59721503797763,"D1Ertd622e","GSE104036","Mouse"
-0.604128125741731,0.520249698621117,0.411939310522905,0.597273657624807,"Capn11","GSE104036","Mouse"
-0.101966437918191,5.84263350844255,0.412446408024029,0.597950979201105,"Psma7","GSE104036","Mouse"
0.641899688362515,-0.876911506033845,0.412478722921197,0.597950979201105,"Gm15169","GSE104036","Mouse"
0.399900508730525,-1.41958167994487,0.41251114824256,0.597950979201105,"Fut4","GSE104036","Mouse"
0.299112330943921,-0.340080258288674,0.412557096563184,0.59796699793691,"Gm3160","GSE104036","Mouse"
-0.0954461139936466,7.08601102073074,0.412627832330582,0.598018938254633,"Dgke","GSE104036","Mouse"
-0.161477361614211,2.51779593602455,0.412992598146217,0.598491309948127,"Poc1a","GSE104036","Mouse"
0.160626144809157,2.87535173075151,0.413023620667441,0.598491309948127,"Pnpla3","GSE104036","Mouse"
0.0940540585150031,6.31085889999847,0.413072596673269,0.598511664467822,"Fam179b","GSE104036","Mouse"
-0.122121013653152,5.25112500096861,0.413108688333462,0.598513348659328,"Dennd6b","GSE104036","Mouse"
0.315733986313334,2.04340539970753,0.413276635917281,0.598700107092386,"Pik3cg","GSE104036","Mouse"
0.107546297850126,5.3602095392848,0.413309361746363,0.598700107092386,"Nup88","GSE104036","Mouse"
-0.364875743195828,-1.23201315670025,0.413376453735599,0.598700107092386,"Spo11","GSE104036","Mouse"
0.302577936248683,-0.460173183903442,0.413377354363001,0.598700107092386,"Pcna-ps2","GSE104036","Mouse"
0.141930876793885,3.5349472321364,0.413487294830414,0.598779780524208,"Aprt","GSE104036","Mouse"
-0.105388319225367,5.07749043646871,0.413502255205308,0.598779780524208,"Aldh3a2","GSE104036","Mouse"
0.291550678331707,2.72468706833539,0.41357675254062,0.59883705042957,"Prkch","GSE104036","Mouse"
-0.117361799612523,5.26969561034006,0.413673176712139,0.598883710747769,"Ndst3","GSE104036","Mouse"
-0.478158063311315,-1.53828050639,0.413678879510394,0.598883710747769,"4933415A04Rik","GSE104036","Mouse"
-0.376017245451561,-0.223832614826103,0.413809157425216,0.599021704188653,"Gm14286","GSE104036","Mouse"
-0.109839542449418,4.49415872383058,0.413899349203236,0.599101651342917,"BC003331","GSE104036","Mouse"
-0.193229615767594,2.88184004126206,0.413971287519544,0.599155166116006,"Ubtd2","GSE104036","Mouse"
-0.339005444079946,0.783322335031951,0.414102836512973,0.599283810227553,"8430408G22Rik","GSE104036","Mouse"
-0.239002050090765,1.95832823472929,0.414130119457511,0.599283810227553,"Stk26","GSE104036","Mouse"
-0.119806158730726,4.36632189173326,0.414242922927745,0.59939642664811,"Snf8","GSE104036","Mouse"
-0.234511247931358,1.09685468149262,0.414377499594897,0.599540526518497,"M5C1000I18Rik","GSE104036","Mouse"
0.360491863032093,-0.459576397347578,0.414602845744577,0.599754315125113,"Gm15496","GSE104036","Mouse"
-0.496201164175541,-1.20130510017506,0.414629615292704,0.599754315125113,"Gm2423","GSE104036","Mouse"
-0.153476079114435,3.2693521253985,0.414630266528865,0.599754315125113,"Pxylp1","GSE104036","Mouse"
0.105142779735864,5.23047290633842,0.414704641418218,0.599811262826131,"Safb","GSE104036","Mouse"
-0.539859794115703,-1.51948688729635,0.414868394865369,0.599987151202447,"Magix","GSE104036","Mouse"
-0.0989550668656194,6.14860572686493,0.414896279813119,0.599987151202447,"Dync1i2","GSE104036","Mouse"
-0.144801578821145,5.09697332017428,0.415014665687921,0.600107704351268,"Rps28","GSE104036","Mouse"
0.474041412814646,-0.157102179265998,0.415189035479899,0.600278155968817,"Gm11490","GSE104036","Mouse"
-0.149244104574604,3.04662149849099,0.415202608960748,0.600278155968817,"Tmem159","GSE104036","Mouse"
-0.167319039914199,2.5259590160292,0.415286034325948,0.600338430524723,"Zfp628","GSE104036","Mouse"
-0.102907084692973,4.70849227344324,0.415356862520947,0.600338430524723,"Psmd13","GSE104036","Mouse"
-0.123215900896862,5.3463714748133,0.415372879624548,0.600338430524723,"Aig1","GSE104036","Mouse"
0.133311876614465,3.53079054424744,0.415384443087313,0.600338430524723,"Prrc1","GSE104036","Mouse"
-0.460666760341154,-1.25912071983047,0.415519971204028,0.600483655779795,"H2-DMb2","GSE104036","Mouse"
0.120334912800194,4.59865983336891,0.415611119402917,0.600564726848455,"Rnf168","GSE104036","Mouse"
0.225250018932171,2.20912555749401,0.415750679752066,0.600715734678443,"Slco5a1","GSE104036","Mouse"
-0.146041415854013,5.95108891296955,0.415827682371243,0.600767611831772,"Kcnj10","GSE104036","Mouse"
0.12308409648102,3.71102666925632,0.41585670521953,0.600767611831772,"Cenpc1","GSE104036","Mouse"
-0.138074449887752,3.21555646154876,0.415962529901291,0.600869832225478,"Nr2f6","GSE104036","Mouse"
0.227715246983378,1.06103384108168,0.416334387599573,0.601356295331592,"Nr1h3","GSE104036","Mouse"
0.138351640740736,3.54099315839964,0.41639286493613,0.601390065802478,"Nck1","GSE104036","Mouse"
0.148188894968672,5.58196389361218,0.416429670045084,0.601392532340709,"Tmem47","GSE104036","Mouse"
-0.126136438515758,3.97982649239263,0.416689669463165,0.601717300375133,"Zscan18","GSE104036","Mouse"
-0.224551686711398,0.835235899044439,0.416841237425787,0.601885447315316,"Prob1","GSE104036","Mouse"
-0.145586399073582,3.22741714676262,0.416894328367315,0.601911384948933,"Atat1","GSE104036","Mouse"
-0.213099689719009,1.68455484395064,0.417321375585386,0.602477190214473,"Fgf10","GSE104036","Mouse"
-0.262012637912523,-0.0302253030863213,0.41735796792543,0.602479256984183,"Tssk6","GSE104036","Mouse"
-0.223397571955104,2.36378196684175,0.417485987503362,0.602613292550763,"Arhgap6","GSE104036","Mouse"
-0.204990430048956,2.53439267587472,0.417629114164818,0.602707080839113,"Arsk","GSE104036","Mouse"
0.129064760842651,3.79787569991161,0.417634578939645,0.602707080839113,"Arfrp1","GSE104036","Mouse"
0.143656455164547,5.31931590067576,0.417703690213382,0.602707080839113,"Srebf1","GSE104036","Mouse"
-0.287807135728857,0.610356893888306,0.417722527609908,0.602707080839113,"Hpse","GSE104036","Mouse"
0.128690868387819,3.52391544075991,0.417726833501331,0.602707080839113,"Polr3d","GSE104036","Mouse"
-0.100481002289362,5.21305766720059,0.417826894209762,0.602760616551609,"Cyth3","GSE104036","Mouse"
-0.119206673305278,4.42224542157019,0.417834292582434,0.602760616551609,"Nudt21","GSE104036","Mouse"
0.413213671706751,0.376054104762683,0.417962030783518,0.602894132290225,"Gm5415","GSE104036","Mouse"
0.297211847036132,0.212376101228326,0.41801947818379,0.602926242313068,"AW822252","GSE104036","Mouse"
-0.273399867214315,-0.315129691352845,0.418056534512444,0.60292893854648,"Zfp677","GSE104036","Mouse"
0.184574264197802,1.75295655186111,0.418152874851327,0.60301712763655,"Thnsl2","GSE104036","Mouse"
0.582362355660969,-1.45296550572695,0.418456547434088,0.603404269989321,"Igsf5","GSE104036","Mouse"
-0.443136838215571,-1.54135145103136,0.418630673718236,0.603533489961624,"Gm9826","GSE104036","Mouse"
0.120807724183103,4.88520456019142,0.418650668434073,0.603533489961624,"Zfp629","GSE104036","Mouse"
0.153734517707913,2.92729380662443,0.418662992753995,0.603533489961624,"Cnpy4","GSE104036","Mouse"
-0.360440385230535,-0.933242385230368,0.418687049616214,0.603533489961624,"Baiap2l2","GSE104036","Mouse"
0.581682889229713,-1.93674949076402,0.419099811776917,0.604077664434512,"Frs3os","GSE104036","Mouse"
0.161002873407527,3.26294460525756,0.419200944116184,0.604142751900731,"Zfp874a","GSE104036","Mouse"
0.109192315883946,4.6361930669873,0.419215484102696,0.604142751900731,"Pes1","GSE104036","Mouse"
0.370908342881592,-0.72766978837239,0.419313392823166,0.604233032211331,"Jph2","GSE104036","Mouse"
0.431245510821197,-0.933261832086313,0.419350677192811,0.604235944643358,"I830077J02Rik","GSE104036","Mouse"
0.266147104965486,0.435317442472745,0.419564768862942,0.604493594086144,"Gm14532","GSE104036","Mouse"
0.242884644144596,0.873907752132217,0.419679265483145,0.604560507338506,"Bnc2","GSE104036","Mouse"
0.125604463592915,4.19235756733488,0.419709237323817,0.604560507338506,"Pramef8","GSE104036","Mouse"
-0.0873677288663016,7.31578811020096,0.419717058377524,0.604560507338506,"Hdlbp","GSE104036","Mouse"
-0.146931986596801,3.8601337824715,0.420079751652045,0.60503207065292,"Uckl1","GSE104036","Mouse"
-0.112962222572822,4.44324586967947,0.420218862243491,0.60517347879635,"Lrrc14","GSE104036","Mouse"
0.211809292060441,1.90038404890912,0.420248568672178,0.60517347879635,"Traf4","GSE104036","Mouse"
0.485859470061202,-1.60499461720248,0.420346639862962,0.605226851670339,"Gm8606","GSE104036","Mouse"
-0.235756425930557,0.800618583670056,0.420356274393271,0.605226851670339,"Rpl9-ps6","GSE104036","Mouse"
-0.105853249556199,5.60979051933337,0.420498087902434,0.605342986749894,"Ddx46","GSE104036","Mouse"
0.153396748836192,3.24263049948319,0.420507590970761,0.605342986749894,"Engase","GSE104036","Mouse"
0.376942486025567,-0.178007807965525,0.420679051742272,0.605501256624038,"Oscar","GSE104036","Mouse"
0.230480781015789,1.11664408388347,0.420695643742014,0.605501256624038,"H2-M3","GSE104036","Mouse"
0.153968511563707,2.70305346735638,0.420723546038273,0.605501256624038,"Rhpn2","GSE104036","Mouse"
0.0978049937709812,6.49017290234618,0.420770460709311,0.60551791754884,"Sf3b3","GSE104036","Mouse"
0.117645590525905,4.53168800154462,0.420859582038534,0.605595308887326,"Cox15","GSE104036","Mouse"
-0.100182174470718,7.20160300414658,0.420901922023512,0.605605376931135,"Glyr1","GSE104036","Mouse"
0.282043167639945,0.167714396019472,0.420978235997415,0.605664321898883,"Rps15a-ps6","GSE104036","Mouse"
0.101751850053637,6.98740310547488,0.421019551403224,0.605672908512656,"Uhrf1bp1l","GSE104036","Mouse"
0.210201640394618,2.76231166813793,0.421259671065399,0.605967466731499,"Chil1","GSE104036","Mouse"
0.123691803926856,3.9470570495996,0.421342941550076,0.605995238804783,"Tfcp2","GSE104036","Mouse"
-0.481728181796046,-0.448042410389067,0.421360314184369,0.605995238804783,"Aldoart2","GSE104036","Mouse"
-0.163352620059729,3.04426506691667,0.421386663702901,0.605995238804783,"Fam210b","GSE104036","Mouse"
-0.118578628851588,4.35411975631397,0.421420441528906,0.605995238804783,"Rpp14","GSE104036","Mouse"
0.247469484475283,2.03377155421188,0.421798751584826,0.606488345087353,"Onecut2","GSE104036","Mouse"
-0.126912550318649,3.85675510325971,0.422136333577064,0.606922812203641,"Syap1","GSE104036","Mouse"
0.209221622969649,2.09164266336053,0.42234874160551,0.607130662250198,"Eya4","GSE104036","Mouse"
0.167556725214019,2.60957102057581,0.422351765043616,0.607130662250198,"Acta1","GSE104036","Mouse"
0.226175430514758,1.91016845717633,0.422390902181046,0.607135987658102,"Zc2hc1c","GSE104036","Mouse"
0.117677124555993,5.23042353457518,0.42249928700338,0.607240839020543,"Jade1","GSE104036","Mouse"
-0.115287789359017,4.19970071866345,0.422543801506569,0.607253882312761,"Pla2g16","GSE104036","Mouse"
0.130737971701355,3.48409023029303,0.422723310739603,0.607460913244137,"Kri1","GSE104036","Mouse"
0.369698007135049,0.117870275674576,0.422786051989276,0.607487090002003,"Gm11418","GSE104036","Mouse"
0.24200364134066,0.940981802388792,0.422812432761242,0.607487090002003,"Pycr1","GSE104036","Mouse"
-0.165311803664077,3.32001771457996,0.422874712897409,0.607525631382334,"Flt3","GSE104036","Mouse"
0.415875812254251,-1.38154022179976,0.422949860677118,0.607582651131993,"Tal2","GSE104036","Mouse"
-0.102128029352491,5.13753440091213,0.423294871410556,0.608002461927364,"Pptc7","GSE104036","Mouse"
0.321112145977738,-0.589845680794394,0.423313065117797,0.608002461927364,"Gm6104","GSE104036","Mouse"
0.1301482656273,3.76641470422596,0.423428721130147,0.608117604271651,"Zfp317","GSE104036","Mouse"
-0.246069726052127,0.491518098040379,0.42355942606751,0.608247388119475,"Rab4b","GSE104036","Mouse"
-0.218263299443612,1.4055311052242,0.423624317444621,0.608247388119475,"Ccdc129","GSE104036","Mouse"
-0.442007499674638,-1.1563974678418,0.423625580963981,0.608247388119475,"Exoc3l4","GSE104036","Mouse"
-0.106976172468332,5.548268351472,0.423721420394161,0.608334020817257,"Irf2bp2","GSE104036","Mouse"
0.0998869251130775,5.46936274785184,0.42397744579731,0.608650597665626,"9330159F19Rik","GSE104036","Mouse"
-0.125536231559105,3.93048893274718,0.424316754346638,0.609045299643498,"Mrps30","GSE104036","Mouse"
0.338772454171686,0.280311631306362,0.424323477510597,0.609045299643498,"Fcer2a","GSE104036","Mouse"
-0.117097480149164,5.53857702434252,0.424459004159527,0.609188796069478,"Rnf44","GSE104036","Mouse"
-0.0896931341736023,6.66154370880339,0.424505583924802,0.609204621486724,"Cluh","GSE104036","Mouse"
0.442296564785245,-1.4451258048572,0.424563014296271,0.609236014568848,"C230014O12Rik","GSE104036","Mouse"
0.203553866286124,1.64302288679196,0.424631879405788,0.609275825768955,"Ube2l6","GSE104036","Mouse"
-0.13370769064643,3.20775427227119,0.424661872609199,0.609275825768955,"A430033K04Rik","GSE104036","Mouse"
-0.0961196029904187,5.47609409149044,0.42488692809451,0.609547681923931,"Rrp12","GSE104036","Mouse"
0.389627986922168,-1.21244166512701,0.425031977091436,0.60969543606838,"BC046251","GSE104036","Mouse"
-0.20599736829905,2.14764419191064,0.425061084287882,0.60969543606838,"Ftsj2","GSE104036","Mouse"
-0.124935804819108,3.61036813644799,0.425266373433521,0.609893584499767,"Gspt2","GSE104036","Mouse"
0.111376727962745,4.68470981959053,0.425326149342744,0.609893584499767,"Timm23","GSE104036","Mouse"
-0.10900201639135,5.48631801438334,0.425339429729951,0.609893584499767,"Cpsf2","GSE104036","Mouse"
0.131613954525387,6.14888788539463,0.425341601095548,0.609893584499767,"Far1","GSE104036","Mouse"
-0.121563936267232,4.81765234733369,0.425786569984525,0.610480535242644,"Crip2","GSE104036","Mouse"
0.169312506542349,2.51541806961082,0.425908907064494,0.610604846264233,"Rbm41","GSE104036","Mouse"
0.160346241238612,3.17529594149337,0.425984926681243,0.610662738951151,"Pfdn4","GSE104036","Mouse"
0.309826849759548,-0.297484652140053,0.426030854544599,0.610677488089486,"Gm5453","GSE104036","Mouse"
-0.553082178543117,-1.48760649194951,0.426159828650074,0.610776008685718,"BB031773","GSE104036","Mouse"
-0.264307077128173,0.287547210304369,0.426170875975865,0.610776008685718,"Gm14414","GSE104036","Mouse"
-0.371531680451116,-1.16276726041292,0.42647603690978,0.611162239060724,"Dyx1c1","GSE104036","Mouse"
0.1891407746236,2.08561415231783,0.42666024290837,0.611336021587528,"Ap5b1","GSE104036","Mouse"
-0.544463776856032,-0.980095891093893,0.426730215175109,0.611336021587528,"Ptpn7","GSE104036","Mouse"
0.224602827281701,1.57290379322796,0.426737941614759,0.611336021587528,"5330416C01Rik","GSE104036","Mouse"
0.416732008179893,-1.58627576674788,0.426768616884717,0.611336021587528,"Adprhl1","GSE104036","Mouse"
-0.102364479068162,5.9886950617925,0.426782024756296,0.611336021587528,"Cdh11","GSE104036","Mouse"
-0.126564105254285,4.64869092721534,0.426816760015796,0.611336021587528,"Qsox1","GSE104036","Mouse"
-0.144185013845788,3.21418146893111,0.426867760469171,0.611336021587528,"Rbmxl1","GSE104036","Mouse"
-0.0932765617919689,8.64927217675079,0.426882725316299,0.611336021587528,"Aak1","GSE104036","Mouse"
-0.095721574662913,6.36704560819751,0.426926291585934,0.611347317927878,"Dgkh","GSE104036","Mouse"
-0.136697586286491,3.80265709700461,0.427029507804708,0.611444022414446,"Cmya5","GSE104036","Mouse"
-0.173486635165154,3.29842746283089,0.427184989920495,0.611615541635,"Qrsl1","GSE104036","Mouse"
-0.249692779311042,1.44829107990215,0.42737154242037,0.611831513023063,"Nkd2","GSE104036","Mouse"
-0.211154973764585,1.2303821417236,0.42757446125807,0.612023050968822,"Vstm4","GSE104036","Mouse"
0.267339197800634,1.52189476852403,0.427614703064245,0.612023050968822,"Nqo1","GSE104036","Mouse"
0.109997950545507,6.4724764595862,0.427628622794453,0.612023050968822,"Aftph","GSE104036","Mouse"
0.106227723686725,6.63968988880985,0.427648204800099,0.612023050968822,"Rps18","GSE104036","Mouse"
-0.305372546435806,0.0763460559854905,0.427730934140769,0.612090325413569,"Ror2","GSE104036","Mouse"
-0.191603347775052,1.47912935198321,0.427848663924528,0.612179643658589,"Mis18a","GSE104036","Mouse"
0.11781353798425,4.68705939102709,0.427864803761615,0.612179643658589,"Lrrc8d","GSE104036","Mouse"
0.121442972775034,3.75346203889929,0.427979926123736,0.612293231537965,"Socs2","GSE104036","Mouse"
0.100693773254802,6.03289432777475,0.428022130606698,0.612302488557837,"Tet3","GSE104036","Mouse"
0.406368608635688,-1.20112502890125,0.428217657792553,0.612531059877736,"Igfbpl1","GSE104036","Mouse"
0.29125147680931,1.20423427960836,0.428266783502242,0.612550194934133,"Rpe65","GSE104036","Mouse"
-0.124043037274697,4.00014707656724,0.428323537064794,0.612580236007449,"Trim27","GSE104036","Mouse"
0.218305089253195,2.09828488504169,0.428443371155226,0.612661022182362,"Hfe","GSE104036","Mouse"
0.207493129536467,1.51509113727632,0.428451533633571,0.612661022182362,"Vash2","GSE104036","Mouse"
0.16046593062959,2.64985716717536,0.428522935045626,0.612696109022674,"Lmf2","GSE104036","Mouse"
-0.17204265543924,2.83145120815742,0.428551480460095,0.612696109022674,"Zadh2","GSE104036","Mouse"
-0.100090599493376,5.34454988115761,0.428583341858522,0.612696109022674,"Nr3c2","GSE104036","Mouse"
-0.135817153256033,4.28578172742568,0.428619141337082,0.612696169751473,"Ints5","GSE104036","Mouse"
0.117231874077198,5.05875700468612,0.428695371330367,0.612728309420601,"Dcun1d5","GSE104036","Mouse"
0.120459405364535,4.21082120199714,0.428713142786319,0.612728309420601,"Galc","GSE104036","Mouse"
0.110171328765477,8.18708905311426,0.428769198786493,0.612757316197378,"Tacc1","GSE104036","Mouse"
0.13519107174745,3.74448402212608,0.428939333401792,0.612949335154675,"Trpc2","GSE104036","Mouse"
-0.236243977688007,2.93134660193399,0.429071890147054,0.613007694739048,"Smoc1","GSE104036","Mouse"
0.135232145750884,3.611397131097,0.429073710891516,0.613007694739048,"Tmem104","GSE104036","Mouse"
0.0965226118453144,6.67125794542331,0.429087498727759,0.613007694739048,"Atp8b2","GSE104036","Mouse"
-0.104090399019316,4.68573851316339,0.429221864818105,0.613148533026947,"Tbl3","GSE104036","Mouse"
-0.138647304190992,4.77350440874739,0.429266581707802,0.613161293561452,"Rin2","GSE104036","Mouse"
-0.0912863727378855,6.55338664571259,0.429327487264673,0.613197173816802,"St8sia3","GSE104036","Mouse"
-0.155280501563699,3.90545843587606,0.429385136175124,0.613228397096246,"Gpr68","GSE104036","Mouse"
-0.133339986731448,3.31082369821085,0.429509428562441,0.613354784433488,"Zfp942","GSE104036","Mouse"
0.146030637540145,3.31140981515172,0.429636205002631,0.613484697726674,"Mkx","GSE104036","Mouse"
0.204121333220329,1.31278689793208,0.42975206963995,0.613599009522585,"Mypn","GSE104036","Mouse"
0.236830574867683,1.26282687099189,0.429892856400973,0.613692303138537,"Hpgd","GSE104036","Mouse"
0.167178510820774,2.41969509476363,0.429916157930961,0.613692303138537,"Rbp1","GSE104036","Mouse"
-0.129720443943501,4.48496895802274,0.429924855960023,0.613692303138537,"Dad1","GSE104036","Mouse"
0.201492902537001,1.3872495746261,0.429994632267444,0.613696760130854,"Ggnbp1","GSE104036","Mouse"
0.0937777297207266,5.65886346543256,0.42999960911182,0.613696760130854,"Exoc1","GSE104036","Mouse"
0.110079530679405,5.38513924223485,0.43008690067529,0.613721252874123,"Map2k7","GSE104036","Mouse"
-0.115017547293428,6.35726216791784,0.430088404115114,0.613721252874123,"Sorcs3","GSE104036","Mouse"
0.195102292876676,1.87049532701362,0.430227107268964,0.613842558234998,"Papln","GSE104036","Mouse"
-0.107613708936055,6.20381402461124,0.430270538389131,0.613842558234998,"Senp2","GSE104036","Mouse"
0.462057032998572,-1.01542703655161,0.430280885145057,0.613842558234998,"Acsm3","GSE104036","Mouse"
0.423627229466279,-0.785215724716108,0.430462038265841,0.614049868938161,"Glra1","GSE104036","Mouse"
-0.150843488634736,4.0589154926685,0.430531423936257,0.614097723228816,"Ogfod2","GSE104036","Mouse"
0.211467275515118,2.59033530341308,0.43089857477279,0.614570257926732,"Dpp4","GSE104036","Mouse"
0.105550455448588,5.46523202447493,0.431019339277743,0.614648952571797,"Dhx8","GSE104036","Mouse"
-0.114565481979828,3.87815270419394,0.431025492506724,0.614648952571797,"R3hcc1","GSE104036","Mouse"
-0.176782300709382,3.62786620413654,0.431114878775265,0.61472525986637,"Rtn4rl2","GSE104036","Mouse"
0.109887384379139,4.6035809531701,0.431275622837038,0.614903294833803,"Rfk","GSE104036","Mouse"
0.12750613181451,4.59762907607433,0.431631370709728,0.615359309186387,"Slc15a4","GSE104036","Mouse"
-0.115050742122016,4.20738478995987,0.431746160678919,0.615422066208439,"Ppat","GSE104036","Mouse"
-0.361413187506345,-0.333722315430596,0.431785132373771,0.615422066208439,"Gm7488","GSE104036","Mouse"
-0.120304651737372,3.77737643376685,0.431813911620612,0.615422066208439,"Zfp940","GSE104036","Mouse"
-0.160817444112771,2.98075024950546,0.431838120738788,0.615422066208439,"Clybl","GSE104036","Mouse"
-0.157641611488441,2.30369763002829,0.431854970766867,0.615422066208439,"Kiss1r","GSE104036","Mouse"
-0.104838349240913,5.99484756478106,0.431999351864989,0.615569751832629,"Fyn","GSE104036","Mouse"
0.354464190333353,-1.02260260922048,0.432053351505372,0.615569751832629,"Tdrd12","GSE104036","Mouse"
0.272406203416237,0.645376153754893,0.432066379065715,0.615569751832629,"Cenpn","GSE104036","Mouse"
0.182607328539803,6.5327398290012,0.432181679908247,0.615682830497823,"Igfbp5","GSE104036","Mouse"
0.13772993072291,4.94409970767176,0.432420284212273,0.615931162659831,"Thoc1","GSE104036","Mouse"
-0.210390224379493,1.01450084819561,0.432427889512563,0.615931162659831,"Tmem170","GSE104036","Mouse"
0.350739136246176,-0.353175192786253,0.432782312787696,0.616384750196755,"Gen1","GSE104036","Mouse"
-0.204556261118608,1.84742982956747,0.432976022834513,0.616609387572256,"Kl","GSE104036","Mouse"
-0.0954182803508532,6.09056950530294,0.433015526620804,0.616614397793357,"Cse1l","GSE104036","Mouse"
0.149446178575642,3.73123185685516,0.433070496421894,0.616641428967023,"Supt7l","GSE104036","Mouse"
0.179831972490607,2.60608308564597,0.433115752606454,0.616654625750859,"Agbl3","GSE104036","Mouse"
0.102262725900985,6.08106551870062,0.433290381411378,0.616852001120302,"Ap1g1","GSE104036","Mouse"
0.112594922158626,4.37801020388806,0.433544131478769,0.617161974984523,"Tars2","GSE104036","Mouse"
-0.269788541269801,0.599998943374091,0.433729830551282,0.617375032937051,"Rab37","GSE104036","Mouse"
0.183772167174463,4.07243355501062,0.434258994955293,0.61804086923195,"Atg14","GSE104036","Mouse"
-0.147860303578827,2.95570244750845,0.434269744123296,0.61804086923195,"A430005L14Rik","GSE104036","Mouse"
0.253097823413436,0.0543333549012142,0.434379581213326,0.618145845369184,"Tmco5","GSE104036","Mouse"
-0.17189806111121,3.56922658706135,0.434495965430912,0.618260120217462,"Arl6ip4","GSE104036","Mouse"
0.106918905063293,4.20431274191264,0.434563511562854,0.618304888369136,"Tmem5","GSE104036","Mouse"
0.148776139925291,3.16510500095455,0.43460348056242,0.61831041509773,"Ptger1","GSE104036","Mouse"
0.28643699559904,0.0522094137239589,0.43489167009774,0.618634926470604,"Gm6712","GSE104036","Mouse"
0.145841073977145,4.08589056195829,0.434908726255086,0.618634926470604,"Ltbp3","GSE104036","Mouse"
0.402393950973375,-1.30198753181876,0.434939886734249,0.618634926470604,"Lrrc17","GSE104036","Mouse"
0.126141340042274,4.48016280163725,0.435075631105283,0.618776638362303,"Msra","GSE104036","Mouse"
-0.31787760841157,0.690753786768554,0.435156598046267,0.618840427215768,"Nrtn","GSE104036","Mouse"
0.264489193125406,0.406359710232847,0.435332574748621,0.618979839650394,"Mir128-1","GSE104036","Mouse"
