OriginalID,GeneSymbol,logFC,logCPM,PValue,FDR,Dataset,Species
Gm5805,GM5805,-0.29559703013452,0.388892299672102,0.515518861115872,0.687024001603647,GSE104036,Mouse
Gm12717,GM12717,-0.36066995857278,-1.63293148402839,0.515569799837456,0.687024001603647,GSE104036,Mouse
Zfp707,ZFP707,-0.14058895146539,2.87275384991661,0.515578735723448,0.687024001603647,GSE104036,Mouse
Rtca,RTCA,0.123411789905094,4.07362593043911,0.515654481361492,0.687071503742548,GSE104036,Mouse
Dnajc8,DNAJC8,0.0944411236722677,5.28311952120577,0.515895249368755,0.68733886151416,GSE104036,Mouse
Gm22205,GM22205,0.268258955263505,-0.206324825954431,0.515943807947016,0.687350112670823,GSE104036,Mouse
Car7,CAR7,0.128994904658095,3.08402800036645,0.516179671466768,0.687610873869476,GSE104036,Mouse
Hhat,HHAT,0.183357907525139,1.1037391556225,0.516292331008653,0.687707485372611,GSE104036,Mouse
Mob2,MOB2,-0.107544003731775,4.40077905350073,0.516402840614235,0.687801218338509,GSE104036,Mouse
Rmdn1,RMDN1,0.168455647019746,2.54469342870223,0.516664890208278,0.688076809491917,GSE104036,Mouse
Ift43,IFT43,-0.15423437537435,1.8430193841462,0.516690067565363,0.688076809491917,GSE104036,Mouse
Klhl11,KLHL11,-0.107340152537515,6.40393192495819,0.517170025497113,0.688662448468529,GSE104036,Mouse
Syn3,SYN3,0.147226605964777,4.15450030616286,0.517318565178269,0.688778185946259,GSE104036,Mouse
Fam188a,FAM188A,-0.086768408430942,4.45424993603148,0.517337336044841,0.688778185946259,GSE104036,Mouse
Ash2l,ASH2L,0.0814515718208958,4.81354312913574,0.517381293993122,0.68878319264798,GSE104036,Mouse
Tmc3,TMC3,0.148108997796277,2.32246686724252,0.518124944345269,0.689672874451228,GSE104036,Mouse
Ppp1r3e,PPP1R3E,-0.211197585986738,0.106870446204974,0.518130079533741,0.689672874451228,GSE104036,Mouse
Pafah1b2,PAFAH1B2,0.109954499568445,7.58963394996457,0.51822910981047,0.689751110501974,GSE104036,Mouse
Adamts12,ADAMTS12,0.430477939928175,-1.27087518559442,0.518476012221397,0.69002613354669,GSE104036,Mouse
Rfx2,RFX2,0.235025837041235,0.17272276996246,0.518549765961807,0.690070692742743,GSE104036,Mouse
9430025C20Rik,9430025C20RIK,0.278261562251797,0.292491069418289,0.518613360045205,0.690101725896917,GSE104036,Mouse
Gm11413,GM11413,0.369672112641367,-1.39175035164315,0.518765528145457,0.690224356464112,GSE104036,Mouse
Tifab,TIFAB,0.222384505066281,0.241970355959029,0.518802970879198,0.690224356464112,GSE104036,Mouse
Acd,ACD,-0.11596448187132,3.65103561916551,0.518826361905909,0.690224356464112,GSE104036,Mouse
Vwa5b2,VWA5B2,-0.0999574680396943,4.76564642772696,0.518911894283589,0.69028455155262,GSE104036,Mouse
Siah1b,SIAH1B,-0.165922729737201,1.77209702792566,0.518995890328263,0.690301082045085,GSE104036,Mouse
Rgp1,RGP1,0.088040340039836,4.58372784025861,0.519040632767551,0.690301082045085,GSE104036,Mouse
Slc16a12,SLC16A12,0.18409279618648,1.70029111084313,0.51904517893603,0.690301082045085,GSE104036,Mouse
Trim62,TRIM62,-0.122329062972952,3.28875523633888,0.519128578226309,0.690358415825207,GSE104036,Mouse
Gm13360,GM13360,0.279840718290353,-0.860161850946516,0.519281303640555,0.690379176703163,GSE104036,Mouse
Cfap97,CFAP97,-0.118797258316669,4.11775662642504,0.519286464129243,0.690379176703163,GSE104036,Mouse
Uba2,UBA2,-0.0823558923314048,6.32844991089004,0.519302041371316,0.690379176703163,GSE104036,Mouse
Sesn1,SESN1,-0.0952133482761425,5.90063707072038,0.519305352117133,0.690379176703163,GSE104036,Mouse
Fkbp5,FKBP5,-0.176269333790856,5.85616567023086,0.519360570756463,0.690399020939642,GSE104036,Mouse
Il10ra,IL10RA,0.130536935775032,2.51012238633195,0.519511976265623,0.690546715794853,GSE104036,Mouse
Cybrd1,CYBRD1,0.194104044191456,1.01941462863361,0.519558961852663,0.690555601252357,GSE104036,Mouse
B4galt3,B4GALT3,-0.11856203283323,3.87056468551714,0.519599710525974,0.690556196374975,GSE104036,Mouse
Pid1,PID1,-0.0866736040244581,4.72312114540516,0.519647612044039,0.690566296911323,GSE104036,Mouse
Dusp4,DUSP4,-0.165645495440549,3.60160958935681,0.519739727852157,0.690600967983296,GSE104036,Mouse
Nme2,NME2,0.253678538367072,-0.409488612577975,0.519754308906483,0.690600967983296,GSE104036,Mouse
1700047F07Rik,1700047F07RIK,-0.330754477879684,-0.746281369578025,0.519811353424341,0.690621994479702,GSE104036,Mouse
Slc36a4,SLC36A4,-0.0740467113051449,6.46908939688811,0.519850743203921,0.690621994479702,GSE104036,Mouse
Kera,KERA,0.472228238621948,-1.92335804479717,0.520121443183555,0.690928050930322,GSE104036,Mouse
Acsl1,ACSL1,0.0823113360652658,5.74021158820768,0.520177509974115,0.690948963829958,GSE104036,Mouse
Lat,LAT,0.357009427456823,-1.456744236515,0.520317895050181,0.691055272633711,GSE104036,Mouse
Gm5822,GM5822,-0.218826360402689,1.34039795865642,0.520338204115561,0.691055272633711,GSE104036,Mouse
Acy1,ACY1,-0.165191454834357,2.33581177870458,0.520441490373944,0.691138877591067,GSE104036,Mouse
Rgs19,RGS19,-0.11493593554005,3.07492741225975,0.520526316142556,0.691180211095165,GSE104036,Mouse
Nhp2l1,NHP2L1,-0.0845484826712839,5.3605558461773,0.520553290001932,0.691180211095165,GSE104036,Mouse
Birc2,BIRC2,0.0815791487928411,5.08332404873489,0.52067634064216,0.691280249962649,GSE104036,Mouse
Mrvi1,MRVI1,-0.247736226148646,1.03844218480504,0.520714855451592,0.691280249962649,GSE104036,Mouse
Gon4l,GON4L,0.0818588625474114,5.64236598125566,0.520749662475511,0.691280249962649,GSE104036,Mouse
Gm9750,GM9750,0.38734653739225,-1.21061739671785,0.520878720092972,0.691398006723455,GSE104036,Mouse
Tmem102,TMEM102,0.350053237806475,-0.873213526153824,0.521021028733811,0.691533332870166,GSE104036,Mouse
Brip1os,BRIP1OS,0.117934410694316,3.27112018885135,0.521484219015492,0.692094500257954,GSE104036,Mouse
Slc29a2,SLC29A2,0.132511819011821,2.71583318190632,0.521812931724522,0.692464952375959,GSE104036,Mouse
Lrrc26,LRRC26,0.165743927593566,1.33438551359849,0.521844174498439,0.692464952375959,GSE104036,Mouse
Cdca8,CDCA8,0.244802240408612,-0.0396507942009108,0.521915546173053,0.692506030948991,GSE104036,Mouse
Pdgfc,PDGFC,0.133170301168123,2.81509693830221,0.521986707569675,0.692546824173935,GSE104036,Mouse
Cyp51,CYP51,-0.0876193336214105,6.2771976797638,0.522048869494113,0.692560104300189,GSE104036,Mouse
Col19a1,COL19A1,-0.0894635918315484,5.05401086680834,0.522077552801024,0.692560104300189,GSE104036,Mouse
Slc7a8,SLC7A8,0.0832857087272541,5.89568340502919,0.522255697074486,0.692742790631005,GSE104036,Mouse
Ppard,PPARD,0.126362253226529,2.88779611250101,0.522302150227299,0.692750781341031,GSE104036,Mouse
Colgalt1,COLGALT1,-0.12640067822339,4.96199595438758,0.522501094224027,0.692961010025441,GSE104036,Mouse
Ctsb,CTSB,0.0933904779053685,9.10661076891691,0.52256965540366,0.692998300854556,GSE104036,Mouse
C330018A13Rik,C330018A13RIK,0.412348516739254,-1.63152980563484,0.522626419692644,0.693019942844254,GSE104036,Mouse
4930405A21Rik,4930405A21RIK,0.26080698221987,-0.221621418614267,0.522793500359926,0.69318785333648,GSE104036,Mouse
Hmgn2-ps1,HMGN2-PS1,0.292237422547165,-1.14276811766057,0.523050648525796,0.693431821082993,GSE104036,Mouse
Foxg1,FOXG1,-0.1041015812581,4.59094053990265,0.523058435220174,0.693431821082993,GSE104036,Mouse
Capzb,CAPZB,-0.0825143335900189,5.7625464734696,0.523163554718586,0.69351752360382,GSE104036,Mouse
Mrps15,MRPS15,-0.105016114108237,3.40699198237171,0.523230824098307,0.693553041767192,GSE104036,Mouse
Atp1b2,ATP1B2,-0.0983720105858057,6.91581645111802,0.523439650432932,0.693770567647404,GSE104036,Mouse
Rcn2,RCN2,-0.0771896528996771,6.28146950184006,0.523515681343191,0.693770567647404,GSE104036,Mouse
Card6,CARD6,-0.214386045631609,0.39445453769384,0.523516395662733,0.693770567647404,GSE104036,Mouse
Btd,BTD,-0.183009940880258,2.0502250136042,0.523572575541015,0.693791360443531,GSE104036,Mouse
Zfp119b,ZFP119B,0.225650792212776,0.885964704580491,0.523654076574846,0.69384570075085,GSE104036,Mouse
E4f1,E4F1,0.101486854465254,3.71445386110112,0.523715890369384,0.693852346488514,GSE104036,Mouse
Smco3,SMCO3,-0.169599596341257,1.56395757456575,0.523740078755906,0.693852346488514,GSE104036,Mouse
Tmem161a,TMEM161A,-0.0956015263102223,4.06407691607791,0.523973591919573,0.69410804001097,GSE104036,Mouse
Rnf185,RNF185,0.120672596123277,4.3597445588775,0.524016459838864,0.69411116568792,GSE104036,Mouse
Lcat,LCAT,-0.138754693937615,3.1824382810219,0.52458026386519,0.69480426848033,GSE104036,Mouse
Gorasp2,GORASP2,0.101835818848913,5.730825042573,0.52466802418931,0.69481375732307,GSE104036,Mouse
Chsy3,CHSY3,-0.0953924541771561,4.55787429377495,0.524668526758285,0.69481375732307,GSE104036,Mouse
1600029O15Rik,1600029O15RIK,0.233163014580468,0.0777165179312729,0.524839209864998,0.694986078905467,GSE104036,Mouse
Gm5454,GM5454,-0.314050283130301,-1.43421360072436,0.52509226075496,0.695267435904199,GSE104036,Mouse
Gm16238,GM16238,0.196617673633865,1.19455755300389,0.525152403161662,0.695293341691785,GSE104036,Mouse
Rai2,RAI2,0.150662321684563,2.01430687218378,0.525210394649026,0.695316395913703,GSE104036,Mouse
Specc1l,SPECC1L,0.0755848429996617,6.03336073349221,0.525298880094781,0.695379813846112,GSE104036,Mouse
Gm17509,GM17509,-0.350781236840607,-1.06396981320312,0.525379657174935,0.695433018593473,GSE104036,Mouse
Tcta,TCTA,-0.0875622500646088,4.29662726547473,0.525513222315024,0.695556084069823,GSE104036,Mouse
March10,MARCH10,0.211184771019233,0.68729647898367,0.525572775918926,0.695581178293875,GSE104036,Mouse
Pth1r,PTH1R,0.171013963308623,1.73325549159604,0.526025239689538,0.696078705605834,GSE104036,Mouse
Ackr2,ACKR2,-0.14755276521121,2.36443493096503,0.526029947994744,0.696078705605834,GSE104036,Mouse
Pcdhb22,PCDHB22,-0.124785834513189,3.46373221733126,0.526288682429258,0.696367302967208,GSE104036,Mouse
Spata1,SPATA1,0.160300731561158,1.53843469869048,0.526473001223895,0.696547173856351,GSE104036,Mouse
Snd1,SND1,-0.100197388775656,6.26893966989478,0.526536556313312,0.696547173856351,GSE104036,Mouse
Papolg,PAPOLG,0.092936790228591,4.23772268915873,0.526546573852426,0.696547173856351,GSE104036,Mouse
Scarf2,SCARF2,0.170660507826334,1.61421028588806,0.526754686412779,0.696734118838923,GSE104036,Mouse
Plch1,PLCH1,-0.123670108339023,3.56887265720949,0.52683018144564,0.696734118838923,GSE104036,Mouse
Prim1,PRIM1,0.153712954354997,1.67899018296389,0.52685043410767,0.696734118838923,GSE104036,Mouse
Pemt,PEMT,0.23193317680145,0.251750633035562,0.526890189071356,0.696734118838923,GSE104036,Mouse
Mapk12,MAPK12,0.175253107299534,1.89481357534523,0.526891199995025,0.696734118838923,GSE104036,Mouse
2610021A01Rik,2610021A01RIK,-0.0996350567510666,3.69841553221306,0.526975686249475,0.696792066045586,GSE104036,Mouse
Zfhx3,ZFHX3,-0.133966657386863,3.21342860525421,0.527063493225071,0.696854394784845,GSE104036,Mouse
Tmed10,TMED10,-0.0788477344359277,5.81580928582218,0.527355850839935,0.697187138657687,GSE104036,Mouse
Selt,SELT,-0.0769553561187679,6.98141927263807,0.52740395907185,0.697196947901262,GSE104036,Mouse
Rpl17,RPL17,0.0794853643003752,6.79742189339708,0.527466731135924,0.69722613885783,GSE104036,Mouse
Fam102a,FAM102A,0.0857825104105338,5.73565951426653,0.527595184958115,0.697342139328702,GSE104036,Mouse
Ldb3,LDB3,-0.13515106021764,2.15318547340192,0.527733032868638,0.697470537462717,GSE104036,Mouse
Rbm5,RBM5,0.0856471865424238,6.11060432841191,0.527807643644606,0.697515345816005,GSE104036,Mouse
Mapk4,MAPK4,0.0944031292697132,6.65078858380287,0.527903217982025,0.697587849164957,GSE104036,Mouse
Polr2l,POLR2L,-0.120111397185542,3.29273826187779,0.527978243098113,0.697633189041191,GSE104036,Mouse
Elk4,ELK4,0.0798686143346718,4.99490629321223,0.528198973218181,0.697871031389739,GSE104036,Mouse
Psma4,PSMA4,0.0902213191609129,4.96543724830271,0.528356038177346,0.698024727383873,GSE104036,Mouse
Rnf219,RNF219,-0.139776684027524,3.06576502351403,0.528408950785558,0.698040811942836,GSE104036,Mouse
Cd80,CD80,0.201129212039335,0.36552752712302,0.528622682138395,0.698255406802942,GSE104036,Mouse
Aga,AGA,0.15350543096364,2.27681185999277,0.528657917147802,0.698255406802942,GSE104036,Mouse
Ythdf1,YTHDF1,0.0944283946748362,5.18259893277799,0.528693647380296,0.698255406802942,GSE104036,Mouse
Cog8,COG8,0.095766124938706,4.38381515048511,0.528789768297566,0.698328530233434,GSE104036,Mouse
4931414P19Rik,4931414P19RIK,-0.188325613092101,1.71163266115913,0.528878449369312,0.698345420932805,GSE104036,Mouse
Parp2,PARP2,0.11524747416963,3.25846667537073,0.528884069299388,0.698345420932805,GSE104036,Mouse
Fdxr,FDXR,-0.140903238697403,2.51111387947448,0.529133067018817,0.698620365492944,GSE104036,Mouse
Gm960,GM960,0.185350553794793,1.10128613326165,0.529220679122614,0.698656686647837,GSE104036,Mouse
Aup1,AUP1,-0.0871579945895055,4.37908625060098,0.529242123880299,0.698656686647837,GSE104036,Mouse
C2cd4a,C2CD4A,0.395967005369652,-1.62228180201234,0.529348520774824,0.6987433097201,GSE104036,Mouse
Naa35,NAA35,0.0776164682228223,5.11666714542545,0.529451654110263,0.698825611860989,GSE104036,Mouse
Gm12070,GM12070,-0.278148284769161,0.204723181286581,0.529501785163203,0.698837948761572,GSE104036,Mouse
Gnb1l,GNB1L,0.166850842709113,1.46511291161191,0.529606054294945,0.698897702333446,GSE104036,Mouse
Pigo,PIGO,0.100750649774339,4.24982364661147,0.529641741457541,0.698897702333446,GSE104036,Mouse
Snapc1,SNAPC1,0.0869429307033022,4.63560725463322,0.529669422964817,0.698897702333446,GSE104036,Mouse
Gm16050,GM16050,0.251218653405445,-0.875520181678456,0.5299094521636,0.699160580797974,GSE104036,Mouse
Zfp354c,ZFP354C,-0.112829143020838,5.21833380330519,0.530043948030783,0.699284189213694,GSE104036,Mouse
Zfp560,ZFP560,0.128892408569937,2.53582562609408,0.530336073061462,0.699615721911475,GSE104036,Mouse
Gtf2a1,GTF2A1,0.0810179140910249,5.4415567366238,0.530406246325926,0.699654428852559,GSE104036,Mouse
4931440P22Rik,4931440P22RIK,0.228787952278247,-0.183382657856358,0.530477351627899,0.699694359182823,GSE104036,Mouse
Bcl9l,BCL9L,-0.0914671875458699,4.07201369689544,0.530870207975781,0.700158637135546,GSE104036,Mouse
Ccdc93,CCDC93,0.0847282096926223,4.87811051244948,0.530949953938725,0.700209917704922,GSE104036,Mouse
Gm10052,GM10052,-0.202112163366282,0.318914024928883,0.531112022485408,0.700369747982721,GSE104036,Mouse
Gm10767,GM10767,0.189664936217333,0.558485920210229,0.531416370837376,0.700717161546629,GSE104036,Mouse
Urb1,URB1,0.0835864006276664,4.97971199403318,0.531534489131367,0.700767931839434,GSE104036,Mouse
Flcn,FLCN,-0.0898199875945892,5.18245911104669,0.531536668229771,0.700767931839434,GSE104036,Mouse
Fkbp14,FKBP14,0.124077967642055,3.16312000896708,0.531914512887703,0.70121212327518,GSE104036,Mouse
Zfp457,ZFP457,0.268046851354323,-0.98146507765096,0.531979950830937,0.701244438609747,GSE104036,Mouse
Rpa1,RPA1,-0.0849235654838137,5.15730104790127,0.532066578661438,0.701304678874134,GSE104036,Mouse
Pdcd5,PDCD5,0.104450224345201,3.71324860271771,0.532205093298991,0.701433295414061,GSE104036,Mouse
Anks4b,ANKS4B,0.334772249849651,-1.55595023830094,0.532319414129135,0.701530007775936,GSE104036,Mouse
Ing3,ING3,-0.104489432718506,3.51288251537863,0.532460798638397,0.701662369043215,GSE104036,Mouse
2410016O06Rik,2410016O06RIK,0.120794221047014,3.58433554513479,0.532989065751479,0.702304494128853,GSE104036,Mouse
Tmem184c,TMEM184C,-0.0884461672427301,5.20255017620731,0.533103244175631,0.702374362948949,GSE104036,Mouse
Gm11944,GM11944,0.183648751287219,0.621357528284282,0.53314859393439,0.702374362948949,GSE104036,Mouse
Mrpl39,MRPL39,0.108755840942601,3.91241256624879,0.533165062087947,0.702374362948949,GSE104036,Mouse
Tgfbr1,TGFBR1,0.0921191460516641,5.05669689350541,0.533396445518548,0.702624714362386,GSE104036,Mouse
Gm20387,GM20387,0.202799062655176,1.01981540177832,0.533461067321782,0.702624714362386,GSE104036,Mouse
Pcolce,PCOLCE,-0.187203124101763,1.39378637776045,0.533511401595088,0.702624714362386,GSE104036,Mouse
8430432A02Rik,8430432A02RIK,0.230192547736364,-0.0488667011193999,0.533519122180858,0.702624714362386,GSE104036,Mouse
Ankef1,ANKEF1,0.165690703453787,1.55030930260294,0.533598685278726,0.702675489721102,GSE104036,Mouse
Tigd3,TIGD3,-0.174672826426834,1.64389562120619,0.53392490130262,0.703042060399435,GSE104036,Mouse
1110059G10Rik,1110059G10RIK,-0.141127650446768,2.48385541040109,0.533959111411628,0.703042060399435,GSE104036,Mouse
Zfp874b,ZFP874B,-0.114105633906522,3.36733367871497,0.534038060386135,0.703091983458811,GSE104036,Mouse
Psmg1,PSMG1,-0.143163335758024,2.64865073889583,0.534388379267903,0.70349914557126,GSE104036,Mouse
Dnajc12,DNAJC12,-0.139461489132612,2.82191585408442,0.534528198226376,0.703621127928057,GSE104036,Mouse
Xpc,XPC,0.0857869340139844,4.2038792198087,0.534563165647356,0.703621127928057,GSE104036,Mouse
Tcap,TCAP,0.220650912647135,1.2437414904729,0.534625350377765,0.703648926854827,GSE104036,Mouse
Bbx,BBX,0.0781287627637013,5.42811974648094,0.534726472400039,0.703727965021096,GSE104036,Mouse
Ric3,RIC3,0.0722388643660054,6.683692418817,0.534843427848133,0.703827827062266,GSE104036,Mouse
A430035B10Rik,A430035B10RIK,0.155414048754649,1.44749241023454,0.535191044850874,0.704198969247852,GSE104036,Mouse
Zfp367,ZFP367,0.130299852404808,4.12740330461515,0.53520765547212,0.704198969247852,GSE104036,Mouse
Spns1,SPNS1,-0.083441199510719,5.45915150396155,0.535392764862809,0.704265975867593,GSE104036,Mouse
Mtus1,MTUS1,-0.103017821419042,4.15747647524683,0.535404404245649,0.704265975867593,GSE104036,Mouse
Mbd5,MBD5,-0.0743150411778872,6.12033752348501,0.5354089901363,0.704265975867593,GSE104036,Mouse
Hiat1,HIAT1,-0.0728512848387723,5.91632243051069,0.5354229861469,0.704265975867593,GSE104036,Mouse
Ehhadh,EHHADH,0.17617513973428,1.23279720400118,0.535594231208677,0.704398522753201,GSE104036,Mouse
Zyg11b,ZYG11B,-0.0880924508794193,8.16420930758193,0.53560597332661,0.704398522753201,GSE104036,Mouse
Dmxl1,DMXL1,0.0688812632442949,7.04124868911419,0.535967811797603,0.704800241900342,GSE104036,Mouse
Tmem74b,TMEM74B,0.169478260855047,1.09624384334482,0.536034503761187,0.704800241900342,GSE104036,Mouse
Gm13830,GM13830,0.209490895187829,0.247279918162003,0.536048407199463,0.704800241900342,GSE104036,Mouse
Mlxipl,MLXIPL,0.368756247046501,-0.334415339094945,0.536075958721165,0.704800241900342,GSE104036,Mouse
Gm10118,GM10118,-0.168153298120671,1.68406987758974,0.536184763449445,0.704889206821102,GSE104036,Mouse
Zfp41,ZFP41,0.12226885294333,2.48662373779695,0.536229454581259,0.704893878346749,GSE104036,Mouse
Spata7,SPATA7,0.102265913417773,4.05980047791585,0.536349926616465,0.7049868654954,GSE104036,Mouse
Tbl1x,TBL1X,-0.0738386226282721,6.06355465486595,0.536393148268073,0.7049868654954,GSE104036,Mouse
Zfp54,ZFP54,0.270098099790399,-0.39375106924971,0.536423621378992,0.7049868654954,GSE104036,Mouse
Cenpo,CENPO,0.13559844128172,2.11281042279571,0.536490066074669,0.705020115207413,GSE104036,Mouse
Uck2,UCK2,0.113969395732316,3.4632130143832,0.536688159597212,0.705226350820416,GSE104036,Mouse
Mlc1,MLC1,-0.0926729780784969,6.8240571789139,0.536794761440736,0.705312340870103,GSE104036,Mouse
Prss23,PRSS23,0.12327711626357,3.64347592480448,0.536881317501947,0.705371980938189,GSE104036,Mouse
Scrn3,SCRN3,-0.108185706817683,4.06246298057185,0.536976932092499,0.7054435123365,GSE104036,Mouse
Hipk3,HIPK3,0.0732577724393854,7.37054322574682,0.537059709807043,0.705498169851555,GSE104036,Mouse
Hif1an,HIF1AN,0.0895603922542434,5.1149024146873,0.53723217464806,0.70567062572591,GSE104036,Mouse
Rpl13-ps3,RPL13-PS3,-0.2937809891136,-0.679804628054421,0.537781277408079,0.70633774247949,GSE104036,Mouse
Polr2j,POLR2J,-0.140597450393102,3.14392666072065,0.537942721537261,0.706454394025605,GSE104036,Mouse
Trove2,TROVE2,0.071294472166864,6.21545440060091,0.537952549357811,0.706454394025605,GSE104036,Mouse
Gzf1,GZF1,0.0913872864436977,5.25117090515184,0.538084138591116,0.706573048874149,GSE104036,Mouse
Nhlh1,NHLH1,0.324083930290027,-1.09162460285678,0.5382688376788,0.706761420201244,GSE104036,Mouse
Clcn7,CLCN7,-0.0826964711530568,5.87659175910123,0.538352995477988,0.70681174782697,GSE104036,Mouse
