"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe","Dataset","Species"
0.0235451000216476,7.80802100884725,0.801499136053774,0.425656441124035,0.672407228595631,-6.20192912786865,"ILMN_2102422","GSE16561","Human"
0.0197486453560984,7.59155485259239,0.762227931301757,0.448580402163765,0.692344648639696,-6.23214507611666,"ILMN_1788928","GSE16561","Human"
-0.0102402750311621,7.79459852853545,-0.255658363818896,0.798992434813096,0.910243498109467,-6.48696032976619,"ILMN_2343047","GSE16561","Human"
-0.101704259481357,8.11339762728183,-1.54008685428079,0.128216261934862,0.323188771221137,-5.3622002831197,"ILMN_2343048","GSE16561","Human"
-0.0195647846667987,7.53852972906844,-0.873318691874771,0.385587005343736,0.63629120054689,-6.1428247222694,"ILMN_2335302","GSE16561","Human"
-0.113584919192611,7.89284566783895,-2.78014827036347,0.00703454080346603,0.0381273354948796,-2.88981819759394,"ILMN_1802404","GSE16561","Human"
-0.00633534027583136,8.05750654239942,-0.181696979993255,0.856365292893773,0.937601442965671,-6.50301201731071,"ILMN_1776119","GSE16561","Human"
0.023988556560412,7.57121548795476,1.00922841912877,0.316470757815656,0.566791571875291,-6.01745745829805,"ILMN_2358714","GSE16561","Human"
0.0183609509061826,7.74271000773879,0.59902032925935,0.55116534642234,0.766253998669362,-6.34169295315616,"ILMN_1732140","GSE16561","Human"
-0.0132122837909046,7.68139097835774,-0.407746278994795,0.684750886044945,0.849609224903574,-6.43694339378034,"ILMN_1713008","GSE16561","Human"
0.0200993146011577,7.81970732741956,0.649419590160338,0.518271934139836,0.742510904739066,-6.31063034815642,"ILMN_1762093","GSE16561","Human"
0.0903138387545773,8.69219757682793,0.983345338292754,0.328950578684403,0.580373619308685,-6.04268966453127,"ILMN_1709092","GSE16561","Human"
-0.043597787196492,7.89477668668519,-1.01399301959295,0.314208520981311,0.564852256485407,-6.01274338387916,"ILMN_1774344","GSE16561","Human"
0.0369812332728717,7.93341804891945,1.07551918109956,0.285973275904705,0.534427871503945,-5.94993986063012,"ILMN_1676278","GSE16561","Human"
0.369882336027452,8.90556366043527,2.88634315386549,0.0052304445258979,0.0302399327515441,-2.6234458686946,"ILMN_1677814","GSE16561","Human"
0.12650952467803,8.14497587902775,1.79581874788643,0.0770007414026602,0.228238906156193,-4.95577947748478,"ILMN_2194009","GSE16561","Human"
-0.01446875666162,7.630883417249,-0.476805022598479,0.63504163228169,0.818968039940907,-6.40669834414284,"ILMN_2302358","GSE16561","Human"
0.217221550207018,9.81913245344125,2.11310837088783,0.0382935292928765,0.138735573339766,-4.37376749713335,"ILMN_1706531","GSE16561","Human"
0.121101101986462,9.60231268553738,1.47760763548855,0.144165730880918,0.349579004203329,-5.45270790927712,"ILMN_1651964","GSE16561","Human"
