herb_cn_name,herb_en_name,herb_pinyin,molecule_ID,MOL_ID,molecule_name,ob,dl,mw,alogp,bbb,caco2,halflife,hdon,hacc,FASA,in_tox_filtered,in_exclusion,in_top_v6,exclusion_reason
大枣,Jujubae Fructus,Dazao,749,MOL000749,Linoleic,41.9044360216,0.14468,280.5,6.391,0.80752,1.23023,5.265186,1,2,0.22779475,False,False,False,
大枣,Jujubae Fructus,Dazao,771,MOL000771,p-coumaric acid,43.2902406442,0.039118,164.17,1.635,0.13011,0.45935,4.426832,2,3,0.4545438,False,False,False,
大枣,Jujubae Fructus,Dazao,783,MOL000783,Protoporphyrin,30.8602897944,0.55583,562.72,8.245,-0.62592,0.66804,3.827466,4,6,0.30111912,False,False,False,
大枣,Jujubae Fructus,Dazao,787,MOL000787,Fumarine,59.26250457763672,0.82694,353.4,2.953,-0.13192,0.56266,23.464642,0,6,0.29722548,False,True,True,Carcinogen alert: Epoxide — DNA alkylating agent — direct-acting mutagen/carcinogen
大枣,Jujubae Fructus,Dazao,8032,MOL008032,"(1S,2R,4aS,6aR,6aS,6bR,8aR,12aR,14bS)-1,2,6a,6b,9,9,12a-heptamethyl-10-oxo-1,2,3,4,5,6,6a,7,8,8a,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid",16.7024430645,0.75777,454.76,6.428,0.05763,0.55393,,1,3,0.26260206,False,False,False,
大枣,Jujubae Fructus,Dazao,8034,MOL008034,21302-79-4,73.5224549634,0.7661,486.76,5.359,-0.53739,-0.04607,14.213878,3,5,0.30514643,False,False,False,
大枣,Jujubae Fructus,Dazao,842,MOL000842,sucrose,7.170822954,0.2273,342.34,-4.311,-6.67141,-2.89053,,8,11,0.20009916,False,False,False,
大枣,Jujubae Fructus,Dazao,8647,MOL008647,Moupinamide,86.7121590747,0.26454,313.38,2.859,-0.50741,0.54599,3.712293,3,5,0.32847375,False,False,False,
大枣,Jujubae Fructus,Dazao,2773,MOL002773,beta-carotene,37.1843333711,0.58358,536.96,11.999,1.52266,2.25156,4.357938,0,0,0.3253943,False,False,False,
大枣,Jujubae Fructus,Dazao,89,MOL000089,catechol,29.8607010782,0.01616,110.12,1.295,1.32074,1.08575,,2,2,0.42386028,False,False,False,
大枣,Jujubae Fructus,Dazao,96,MOL000096,(-)-catechin,49.6763868,0.24162,290.29,1.92,-0.78354,-0.02751,0.383809,5,6,0.34617227,False,False,False,
大枣,Jujubae Fructus,Dazao,98,MOL000098,quercetin,46.4333481195,0.27525,302.25,1.504,-0.7689,0.04842,14.400548,5,7,0.38453352,False,False,False,
大枣,Jujubae Fructus,Dazao,69,MOL000069,palmitic acid,19.2965647018,0.098573,256.48,6.368,0.99862,1.09151,,1,2,0.0,False,False,False,
大枣,Jujubae Fructus,Dazao,357,MOL000357,Sitogluside,20.6319368572,0.6241,576.95,6.337,-0.9283,-0.1362,,4,6,0.22702196,False,False,False,
大枣,Jujubae Fructus,Dazao,734,MOL000734,GLO,24.4438719507,0.034592,180.18,-2.684,-4.65075,-1.92798,,5,6,0.24870226,False,False,False,
大枣,Jujubae Fructus,Dazao,4550,MOL004550,Pomolic acid,16.8538839813,0.73032,472.78,5.319,-0.22116,0.32436,,3,4,0.26224566,False,False,False,
大枣,Jujubae Fructus,Dazao,5508,MOL005508,Glucosol,15.8639013304,0.73993,472.78,5.501,-0.74617,-0.07535,,3,4,0.24926177,False,False,False,
大枣,Jujubae Fructus,Dazao,8029,MOL008029,"N-(2'-hydroxytetraeosanol)-2-amino-8-octadecene-1,3,4-triol",13.9903957607,0.2854,682.26,13.311,-1.38823,-0.10069,,5,6,0.17483072,False,False,False,
大枣,Jujubae Fructus,Dazao,13357,MOL013357,"(3S,6R,8S,9S,10R,13R,14S,17R)-17-[(1R,4R)-4-ethyl-1,5-dimethylhexyl]-10,13-dimethyl-2,3,6,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,6-diol",34.3676629106,0.78147,430.79,7.117,0.30517,0.82155,5.8148,2,2,0.20643458,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,117,MOL000117,Cymol,27.2038267287,0.022463,134.24,3.51,2.09815,1.85992,,0,0,0.34152725,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,118,MOL000118,(L)-alpha-Terpineol,48.7977727286,0.030772,154.28,2.415,1.72345,1.39392,11.349096,1,1,0.26883334,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,119,MOL000119,ZINC02040970,40.4333755876,0.06012,222.41,4.562,1.31354,1.43569,4.728623,1,1,0.30294737,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,1217,MOL001217,()-Bornyl acetate,65.5480837603,0.075447,196.32,2.354,1.59047,1.29533,6.941313,0,2,0.21929008,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,122,MOL000122,"1,8-cineole",39.7292164619,0.049041,154.28,2.148,2.06035,1.57306,11.2921,0,1,0.24210331,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,123,MOL000123,geraniol,23.9348108651,0.020271,154.28,2.934,1.14081,1.19222,,1,1,0.27352819,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,124,MOL000124,citral,22.5159357129,0.020754,152.26,3.19,1.42762,1.33303,,0,1,0.33392501,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,1254,MOL001254,"(S)-p-Mentha-1,8-dien-7-al",39.0040765392,0.028809,150.24,2.668,1.56695,1.357,2.220655,0,1,0.31161317,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,127,MOL000127,Neral,19.4836356709,0.020741,152.26,3.19,1.50901,1.36372,,0,1,0.33651868,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,1566,MOL001566,calarene,52.162692448,0.11399,204.39,4.123,2.03682,1.81843,-1.341792,0,0,0.22844663,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,166,MOL000166,ZINC01609418,21.6157346297,0.067639,222.41,4.309,1.37026,1.41127,,1,1,0.26132989,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,197,MOL000197,Myrcene,24.9637600776,0.015286,136.26,3.688,1.97983,1.83989,,0,0,0.37053537,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,200,MOL000200,(S)-(+)-alpha-Phellandrene,27.9022997525,0.022258,136.26,3.254,2.19671,1.87034,,0,0,0.29145849,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,201,MOL000201,p-Ocimene,15.0605211386,0.015199,136.26,3.634,1.99228,1.85109,,0,0,0.38736424,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,202,MOL000202,Moslene,33.01642148,0.02224,136.26,3.449,2.04506,1.88393,11.0828,0,0,0.27275583,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,2042,MOL002042,thymol,41.4743893128,0.030034,150.24,3.243,1.683,1.59631,11.3317,1,1,0.33319995,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,206,MOL000206,isoeugenol,70.1003199231,0.036329,164.22,2.5,1.27504,1.38014,0.648602,1,2,0.3303279,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,2117,MOL002117,β-sesquiphellandrene,23.6848151723,0.055554,204.39,5.135,2.01816,1.89306,,0,0,0.29880044,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,234,MOL000234,L-Limonen,38.0934230648,0.022306,136.26,3.503,2.13236,1.82615,11.637276,0,0,0.29216984,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,2465,MOL002465,"9-Octadecenoic acid (Z)-, 3-((6-O-alpha-D-galactopyranosyl-beta-D-galactopyranosyl)oxy)-2-hydroxypropyl ester, (S)-",10.0244372123,0.47942,680.93,3.685,-1.98595,-1.45333,,8,14,0.20921931,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,2467,MOL002467,6-gingerol,35.63854787,0.16084,294.43,3.474,-0.07993,0.53774,3.050758,2,4,0.23042881,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,2483,MOL002483,1-(4-Hydroxy-3-methoxyphenyl)decan-5-one,7.5501746881,0.14367,278.43,4.575,0.45209,0.93383,,1,3,0.24153712,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,2494,MOL002494,6-gingesulfonic acid,8.55850679874,0.22851,358.5,3.048,-0.18127,0.10701,,2,6,0.32762736,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,2495,MOL002495,6-shogaol,31.00416218,0.14263,276.41,4.552,0.48999,1.06709,4.067467,1,3,0.25123894,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,2496,MOL002496,Sulcatone,26.3590649365,0.012095,126.22,1.793,1.51758,1.34963,,0,1,0.30726615,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,2516,MOL002516,zingerone,25.2255125904,0.054204,194.25,1.628,0.47538,0.86872,,1,3,0.28803021,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,2522,MOL002522,beta-Rhodinol,38.0513439158,0.019904,156.3,3.049,1.12181,1.18719,5.193738,1,1,0.24210641,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,264,MOL000264,Tereben,29.6244298027,0.022251,136.26,3.643,2.10791,1.85988,,0,0,0.28012544,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,267,MOL000267,beta-Citronellol,38.8874978405,0.019906,156.3,3.049,1.13855,1.20072,5.21073,1,1,0.24319638,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,268,MOL000268,"(1S,5S)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane",46.2051090955,0.043544,136.26,2.927,2.18335,1.83045,11.467492,0,0,0.3054533,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,2972,MOL002972,"(4S)-1-methyl-4-(6-methylhepta-1,5-dien-2-yl)cyclohexene",20.3015875341,0.055521,204.39,5.329,1.98881,1.89373,,0,0,0.28443125,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,305,MOL000305,lauric acid,23.5879392177,0.043637,200.36,4.543,1.09656,1.02187,,1,2,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,358,MOL000358,beta-sitosterol,36.9139058327,0.75123,414.79,8.084,0.98588,1.32463,5.355491,1,1,0.22550575,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,3962,MOL003962,Geranyl propionate,25.5764344265,0.050308,210.35,3.98,1.324,1.36579,,0,2,0.2854166,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,3993,MOL003993,TRIDECANONE,10.5014676777,0.041645,198.39,4.529,1.62456,1.44064,,0,1,0.21402201,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,5151,MOL005151,"[(3S)-3,7-dimethylocta-1,6-dien-3-yl] acetate",36.8434253536,0.041586,196.32,3.115,1.50876,1.39804,5.500988,0,2,0.27174911,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,5554,MOL005554,i-Butanol,28.2618117981,0.0027413,74.14,0.834,1.26281,1.0311,,1,1,0.21489018,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,608,MOL000608,()-Terpinen-4-ol,81.4066718802,0.032323,154.28,2.55,1.66275,1.36161,10.805992,1,1,0.2544488,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,6119,MOL006119,2-methyltridec-1-ene,17.6230064429,0.039717,196.42,6.358,2.06362,1.8327,,0,0,0.2222597,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,6120,MOL006120,8-Gingerol,3.01372069231,0.089375,868.75,4.935,-3.44186,-2.34393,,13,20,0.40625301,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,6121,MOL006121,Dimethyldiethoxysilane,39.6122945749,0.014343,148.31,2.317,1.28772,1.16432,11.476,0,2,0.26256633,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,6122,MOL006122,HEPTENE,50.6687277907,0.0051202,98.21,3.174,2.12037,1.78558,10.7701,0,0,0.27709314,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,6123,MOL006123,zingiberol,37.2443157624,0.06957,222.41,4.182,1.25112,1.35553,4.428437,1,1,0.2778711,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,6124,MOL006124,elemol,19.4115403941,0.070655,220.44,5.19,2.10738,1.83383,,0,0,0.2991721,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,6125,MOL006125,Gingerdione,7.90995476707,0.16329,292.41,3.434,-0.00477,0.57415,,1,4,0.25344667,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,6126,MOL006126,Hexahydrocurcumin,4.87634023652,0.40571,374.47,3.31,-0.91707,0.12498,,3,6,0.2522909,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,6127,MOL006127,6-Dehydrogingerdione,23.7290307975,0.16449,290.39,3.545,0.33985,0.89798,,2,4,0.2533406,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,6128,MOL006128,gingerglycolipid)A,25.3145376646,0.40209,676.89,1.653,-2.84756,-2.02724,,8,14,0.25573537,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,6129,MOL006129,6-methylgingediacetate2,48.7348911052,0.32202,394.56,4.55,-0.15639,0.54615,5.437118,0,6,0.24966484,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,6130,MOL006130,8-gingerdione,7.49086551214,0.21773,320.47,4.346,-0.19925,0.56505,,1,4,0.25859144,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,6131,MOL006131,8-gingerol,9.98913770211,0.089379,868.75,4.935,-3.24595,-1.9073,,13,20,0.3954736,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,6132,MOL006132,[5]-gingerol,8.10578350283,0.13903,280.4,3.017,-0.33712,0.4117,,2,4,0.25511155,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,6133,MOL006133,(E)-1-(4-hydroxy-3-methoxyphenyl)dodec-4-en-3-one,23.7651193669,0.19466,304.47,5.465,0.50437,1.10304,,1,3,0.24564934,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,635,MOL000635,vanillin,51.9960077723,0.032596,152.16,1.306,0.41159,0.6778,11.793384,1,3,0.32594272,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,66,MOL000066,alloaromadedrene,53.4613596861,0.10414,204.39,4.223,2.09907,1.82544,12.514836,0,0,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,710,MOL000710,OYA,19.0682132399,0.011222,128.24,2.765,1.51674,1.30183,,0,1,0.22505136,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,774,MOL000774,(-)-Citronellal,35.7108345808,0.020283,154.28,3.019,1.6212,1.34006,6.574658,0,1,0.26605162,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,895,MOL000895,Zingiberene,18.7970631298,0.055533,204.39,5.081,2.01094,1.90606,,0,0,0.29551944,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,908,MOL000908,beta-elemene,25.6336234279,0.060519,204.39,4.788,2.07189,1.83596,,0,0,0.32756013,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,912,MOL000912,(2S)-heptan-2-ol,23.4941642163,0.0082227,116.23,2.261,1.29842,1.14059,,1,1,0.21360074,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,918,MOL000918,2-NONANONE,8.506501834,0.015229,142.27,2.704,1.61968,1.34105,,0,1,0.24251258,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,920,MOL000920,LINALOOL (D),38.2886452348,0.022731,154.28,2.735,1.33004,1.29298,6.292624,1,1,0.32440698,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,924,MOL000924,Mnk,17.6587517008,0.025869,170.33,3.616,1.64156,1.3965,,0,1,0.2229175,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,932,MOL000932,alpha-Farnesene,21.7035112093,0.047239,204.39,5.461,1.89189,1.96768,,0,0,0.31886795,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,12,MOL000012,Arachic acid,16.6563562095,0.19499,312.6,8.192,1.08582,1.17971,,1,2,0.17879377,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,18,MOL000018,(+/-)-Isoborneol,86.9841251754,0.05275,154.28,1.975,1.59796,1.27192,11.3626,1,1,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,23,MOL000023,Hemo-sol,39.8409788472,0.02231,136.26,3.503,2.11692,1.82929,11.679068,0,0,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,25,MOL000025,α-Longipinene,53.2610838526,0.12477,204.39,4.123,2.13548,1.82854,12.061184,0,0,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,27,MOL000027,alpha-Curcumene,4.67726525367,0.055937,202.37,5.337,1.99377,1.93318,,0,0,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,29,MOL000029,beta-Humulene,26.866432388,0.061239,204.39,5.089,2.01289,1.82014,,0,0,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,32,MOL000032,beta-Eudesmol,26.0915572301,0.095471,222.41,3.72,1.384,1.31702,,1,1,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol",19.0331206245,0.072534,222.41,3.701,1.46215,1.37343,,1,1,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,35,MOL000035,beta-Selinene,24.3882141582,0.081081,204.39,4.807,2.11989,1.82578,,0,0,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,37,MOL000037,γ-elemene,23.7859225264,0.060288,204.39,4.929,2.09899,1.86537,,0,0,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,69,MOL000069,palmitic acid,19.2965647018,0.098573,256.48,6.368,0.99862,1.09151,,1,2,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,114,MOL000114,vanillic acid,35.4723531931,0.040917,168.16,1.151,0.09082,0.43417,11.622444,2,4,0.34218386,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,121,MOL000121,Decanal,29.8050599701,0.020124,156.3,3.678,1.4357,1.33684,,0,1,0.20161143,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,125,MOL000125,(-)-alpha-Pinene,46.2498150113,0.052565,136.26,2.873,2.2987,1.84526,11.4218,0,0,0.24731636,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,128,MOL000128,NERYLACETATE,25.9400016875,0.041771,196.32,3.313,1.28339,1.28068,,0,2,0.2704843,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,130,MOL000130,CAM,67.1738128547,0.053027,152.26,1.936,1.70855,1.29116,11.3381,0,1,0.27158174,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,131,MOL000131,EIC,41.9044360216,0.14347,280.5,6.391,0.90315,1.16206,7.497042,1,2,0.25038776,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,169,MOL000169,alpha-Guaiene,25.9346266289,0.072089,204.39,4.993,2.08753,1.81053,,0,0,0.26078266,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,171,MOL000171,Guaiol,38.7685894504,0.086489,222.41,3.906,1.46556,1.35993,6.201362,1,1,0.22402164,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,196,MOL000196,L-Bornyl acetate,65.5209219822,0.075447,196.32,2.354,1.58637,1.28902,6.938021,0,2,0.22970334,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,198,MOL000198,(R)-linalool,39.804300843,0.022686,154.28,2.735,1.36071,1.32771,6.47726,1,1,0.31705615,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,208,MOL000208,()-Aromadendrene,55.7416730964,0.10418,204.39,4.223,2.06312,1.80858,11.840668,0,0,0.26097286,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,209,MOL000209,"(1R,3aR,4R,7R)-7-isopropenyl-1,4-dimethyl-1,2,3,3a,4,5,6,7-octahydroazulene",28.5851187022,0.07202,204.39,4.799,2.1256,1.86898,,0,0,0.26091141,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,244,MOL000244,()-Borneol,81.8031448383,0.052753,154.28,1.975,1.47152,1.22378,11.358,1,1,0.23835383,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,249,MOL000249,Methylcinnamate,18.4174712251,0.035378,162.2,2.153,1.30025,1.2975,,0,2,0.37236822,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,252,MOL000252,farnesol,28.4419913496,0.059083,222.41,4.761,1.07423,1.32327,,1,1,0.27813521,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,253,MOL000253,"Styrene, 3,4-dimethyl-",32.4115648844,0.023799,132.22,3.354,2.02507,1.90286,11.4765,0,0,0.44418266,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,254,MOL000254,eugenol,56.2419020882,0.036518,164.22,2.554,1.31553,1.35303,0.915886,1,2,0.31635386,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,257,MOL000257,(-)-beta-Phellandrene,40.4445492858,0.022312,136.26,3.308,2.09626,1.83308,10.9059,0,0,0.31273606,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,259,MOL000259,o-Thymol,43.281270422,0.029778,150.24,3.243,1.71203,1.57555,11.286592,1,1,0.32744682,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,266,MOL000266,beta-Cubebene,32.8133068654,0.10858,204.39,4.223,2.02352,1.82552,6.586997,0,0,0.25397921,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,271,MOL000271,l-carvone,49.469782393,0.02998,150.24,2.361,1.64609,1.35036,11.752552,0,1,0.33082664,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,303,MOL000303,caprylic acid,16.3979666948,0.016205,144.24,2.718,1.02128,0.90233,,1,2,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,432,MOL000432,linolenic acid,45.0090659146,0.14709,278.48,5.946,0.83697,1.20965,5.53627,1,2,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,449,MOL000449,Stigmasterol,43.8298515785,0.75665,412.77,7.64,1.00045,1.44458,5.574595,1,1,0.21679397,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,474,MOL000474,(-)-Epoxycaryophyllene,35.9368494293,0.12925,220.39,3.519,1.82683,1.57196,6.09021,0,1,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,479,MOL000479,Farnesene,17.4180687339,0.047569,204.39,5.515,2.20961,1.95385,,0,0,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,485,MOL000485,TMH,46.2498150113,0.052565,136.26,2.873,2.17693,1.81541,11.4217,0,0,0.0,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,597,MOL000597,Neryl acetate,57.4658718451,0.041454,196.32,3.313,1.39905,1.24994,7.918999,0,2,0.26890948,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,607,MOL000607,Dehydro-p-cymene,11.6267945934,0.022843,132.22,3.314,1.93214,1.87928,,0,0,0.43679801,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,610,MOL000610,TRD,17.89122181,0.031021,184.41,6.302,1.9576,1.78399,,0,0,0.18695618,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,611,MOL000611,beta-Bourbonene,16.9789175738,0.11333,204.39,4.223,2.1082,1.81522,,0,0,0.26866132,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,612,MOL000612,(-)-alpha-cedrene,55.56099313,0.10498,204.39,4.123,2.16397,1.80954,4.82374,0,0,0.24176702,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,615,MOL000615,delta-amorphene,17.9460965531,0.077173,204.39,4.94,1.99416,1.85086,,0,0,0.24496336,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,663,MOL000663,lignoceric acid,14.9035593021,0.33352,368.72,10.017,1.00992,1.23524,,1,2,0.17017478,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,666,MOL000666,hexanal,55.7070293811,0.0055795,100.18,1.853,1.52279,1.25464,10.9631,0,1,0.23407817,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,674,MOL000674,Farnesol acetate,21.96949125,0.10557,264.45,5.14,1.20878,1.43648,,0,2,0.2718347,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,676,MOL000676,DBP,64.5416405,0.13409,278.38,4.198,0.55504,0.8008,5.40558,0,4,0.34491694,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,698,MOL000698,(R)-(-)-alpha-Phellandrene,27.5067955831,0.022258,136.26,3.254,2.17188,1.85893,,0,0,0.30035979,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,699,MOL000699,m-Cymol,48.8517358358,0.022564,134.24,3.51,2.0952,1.87674,11.330592,0,0,0.34355205,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,700,MOL000700,Nerol,35.657426855,0.02013,154.28,2.934,1.13744,1.14817,6.747114,1,1,0.29012242,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,703,MOL000703,2-heptanone,46.5618256182,0.0084055,114.21,1.792,1.57357,1.31468,10.5783,0,1,0.25279009,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,712,MOL000712,o-Cymol,51.8919510807,0.023483,134.24,3.51,2.07193,1.876,11.7443,0,0,0.37410074,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,715,MOL000715,l-Menthone,57.8975251428,0.029429,154.28,2.597,1.70298,1.3482,10.5712,0,1,0.24206193,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,776,MOL000776,OXA,63.2149792909,0.00039795,46.08,-0.009,0.49654,0.76101,11.9889,1,1,0.22675404,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,875,MOL000875,Cedrol,16.2345404652,0.12172,222.41,3.157,1.45926,1.35496,,1,1,0.23925617,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,899,MOL000899,Furanodiene,45.1138613002,0.095296,216.35,4.632,1.94882,1.76965,-1.169109,0,1,0.24667829,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,905,MOL000905,()-beta-Pinene,44.7682378305,0.052595,136.26,2.927,2.29416,1.84907,11.319,0,0,0.2776674,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,910,MOL000910,Germacron,32.496007029,0.07023,218.37,4.329,1.53428,1.3339,7.22211,0,1,0.3269195,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,911,MOL000911,Terpilene,33.9507990432,0.022228,136.26,3.449,2.09712,1.83657,11.0518,0,0,0.27342772,False,False,False,
生姜,Zingiber Officinale Roscoe,Shengjiang,914,MOL000914,(5S)-1-isopropyl-4-methylbicyclo[3.1.0]hex-3-ene,47.129192638,0.04351,136.26,2.873,2.14251,1.81428,11.440292,0,0,0.28675196,False,False,False,
