"pathway_name","source","target","prob","n_interactions"
"RELN","Glutamatergic 4","Neuro 1",0.0905056393776886,3
"CD39","PER/Endo","Glutamatergic 1",0.0905015999886752,1
"SEMA5","VLMC","OLIGO",0.0904905137727757,1
"OPIOID","GABAergic 4","GABAergic 6",0.0904810142544501,3
"SEMA5","Glutamatergic 9","GABAergic 5",0.0904766218910549,2
"ADGRG","OLIGO","Glutamatergic 2",0.0904249781537697,1
"ACTIVIN","Glutamatergic 5","Glutamatergic 10",0.0904092127361185,2
"AGRN","GABAergic 4","GABAergic 1",0.0903835766108771,1
"EGF","Glutamatergic 9","Neuro 1",0.0903756031439206,2
"Glycine","OLIGO","OLIGO",0.0903592117430637,2
"AGRN","Glutamatergic 6","Glutamatergic 6",0.090344976125181,1
"NOTCH","GABAergic 4","EPEN",0.0903282136968866,3
"JAM","GABAergic 3","Glutamatergic 10",0.0903129346265101,1
"JAM","Glutamatergic 10","GABAergic 3",0.0903129346265101,1
"TGFb","GABAergic 6","OLIGO",0.0903021979692381,4
"CCL","Glutamatergic 9","Glutamatergic 10",0.0902864397750356,2
"NT","Glutamatergic 3","Glutamatergic 1",0.0902802934156353,2
"ApoE","ASTRO","GABAergic 1",0.0902706302050825,1
"SPP1","GABAergic 2","Glutamatergic 1",0.0902451554752396,5
"ANGPTL","Glutamatergic 5","ASTRO",0.0902417477978651,4
"THBS","Glutamatergic 6","Glutamatergic 1",0.0902374377652102,2
"RELN","Glutamatergic 4","GABAergic 5",0.0901994226295781,2
"NPY","GABAergic 4","NB",0.0901946095268718,2
"THBS","Neuro 1","Glutamatergic 3",0.0901898892405834,3
"TGFb","GABAergic 5","Glutamatergic 9",0.0901864420680609,2
"PROS","EPEN","GABAergic 1",0.0901581329456247,2
"VISFATIN","Glutamatergic 7","PER/Endo",0.0901526179675596,1
"ANGPTL","Glutamatergic 5","Glutamatergic 5",0.0901520939536762,3
"THY1","Glutamatergic 10","Glutamatergic 4",0.0901452314440337,1
"Adrenaline","GABAergic 5","Glutamatergic 1",0.0901373209236759,3
"Noradrenaline","GABAergic 5","Glutamatergic 1",0.0901373209236759,3
"AGRN","Glutamatergic 6","Glutamatergic 4",0.0901231054616096,1
"CX3C","Glutamatergic 2","GABAergic 5",0.0901150755922943,1
"JAM","GABAergic 1","Glutamatergic 2",0.0900829544148581,1
"JAM","Glutamatergic 2","GABAergic 1",0.0900829544148581,1
"MK","Glutamatergic 6","VLMC",0.0900640901435744,4
"SEMA7","Glutamatergic 4","Glutamatergic 5",0.090063870040927,2
"ANGPTL","GABAergic 4","Glutamatergic 5",0.0900259782384505,2
"EPHB","EPEN","OLIGO",0.0900223067810339,2
"CypA","ASTRO","OPC",0.0900153753323222,1
"THY1","Glutamatergic 10","Glutamatergic 8",0.0900031361878678,1
"Adrenaline","GABAergic 2","GABAergic 4",0.0899882931248556,2
"Noradrenaline","GABAergic 2","GABAergic 4",0.0899882931248556,2
"NT","GABAergic 3","GABAergic 5",0.0899837248873767,2
"SEMA5","GABAergic 5","GABAergic 4",0.0899785120236413,2
"5-HT","VLMC","Glutamatergic 9",0.0899766348968276,4
"BMP","Glutamatergic 5","Glutamatergic 2",0.0899709487739404,6
"Glycine","Glutamatergic 2","Neuro 1",0.0898850374646279,4
"MK","Glutamatergic 5","MG",0.0898764847905552,4
"L1CAM","Neuro 1","Glutamatergic 2",0.0898695285010149,2
"SPP1","Neuro 1","Glutamatergic 6",0.0898690370156196,6
"AGRN","OPC","ASTRO",0.0898146447902894,1
"THY1","GABAergic 3","OPC",0.0898069294277844,1
"NT","GABAergic 3","Glutamatergic 2",0.0897991032162933,2
"ncWNT","GABAergic 4","Glutamatergic 9",0.0897971939277129,2
"GAS","ASTRO","GABAergic 1",0.0897947629689401,2
"IGF","GABAergic 6","Glutamatergic 1",0.0897750430657423,1
"TGFb","Glutamatergic 2","Glutamatergic 2",0.0897634701755308,4
"ANGPT","Glutamatergic 9","Glutamatergic 9",0.0897144099050541,2
"GRN","VLMC","Glutamatergic 8",0.0896899032255845,1
"ANGPT","VLMC","Glutamatergic 8",0.0896821475638746,1
"NT","GABAergic 4","EPEN",0.0896734532623902,2
"OPIOID","ASTRO","Glutamatergic 5",0.0896716568374094,2
"CypA","Glutamatergic 10","Neuro 1",0.0896504696053572,1
"CSPG4","VLMC","GABAergic 4",0.0896288680191756,1
"TGFb","Glutamatergic 2","Glutamatergic 4",0.0896241561100997,4
"PSAP","Glutamatergic 2","PER/Endo",0.0896108282037779,2
"IL1","ASTRO","OPC",0.0896035310768672,1
"ADGRG","Glutamatergic 7","Glutamatergic 2",0.0896015341286566,2
"NT","OLIGO","GABAergic 4",0.0895944925667577,2
"SEMA4","Glutamatergic 6","Glutamatergic 6",0.0895899460451728,3
"ANGPT","ASTRO","Glutamatergic 3",0.0895721053456852,3
"ACTIVIN","GABAergic 1","Glutamatergic 2",0.0895616365252929,2
"5-HT","ASTRO","Glutamatergic 10",0.0895599923679067,6
"TGFb","NB","NB",0.0895517519090083,2
"ANGPT","Glutamatergic 1","MG",0.0895359665649842,1
"IGF","GABAergic 6","Glutamatergic 3",0.0895004569528772,1
"NT","OLIGO","GABAergic 6",0.0894976151842485,2
"ANGPT","GABAergic 4","Glutamatergic 2",0.0894687466028449,3
"L1CAM","GABAergic 2","Glutamatergic 2",0.0894230172062858,2
"JAM","Glutamatergic 6","Glutamatergic 2",0.0894081463711061,1
"AGRN","GABAergic 5","VLMC",0.0893964102160296,1
"AGRN","NB","Glutamatergic 10",0.0893802700687581,1
"SEMA7","Glutamatergic 10","Glutamatergic 5",0.0893610586801128,2
"SLITRK","MG","PER/Endo",0.089349827122151,4
"BMP","Glutamatergic 5","Glutamatergic 5",0.0893366709406945,6
"IGF","Glutamatergic 5","GABAergic 4",0.0893353558534566,2
"PROS","MG","Glutamatergic 7",0.0893253066534298,2
"JAM","Neuro 1","GABAergic 6",0.0893170786376047,1
"ACTIVIN","EPEN","Glutamatergic 7",0.0893080794490716,3
"Adrenaline","Glutamatergic 2","GABAergic 4",0.0893049211050614,2
"Noradrenaline","Glutamatergic 2","GABAergic 4",0.0893049211050614,2
"NT","PER/Endo","NB",0.0893037006416182,2
"NT","OLIGO","Glutamatergic 2",0.0892810126448275,2
"MK","Glutamatergic 6","GABAergic 3",0.0892713358145818,5
"ANGPTL","EPEN","MG",0.0892696745825664,4
"SEMA5","GABAergic 3","OLIGO",0.0892660926813234,2
"JAM","Glutamatergic 4","Glutamatergic 7",0.0892571830047052,1
"JAM","Glutamatergic 7","Glutamatergic 4",0.0892571830047052,1
"Adenosine","PER/Endo","GABAergic 1",0.0892465297121722,4
"AGRN","GABAergic 6","ASTRO",0.0892347442859896,1
"ADGRG","Glutamatergic 2","Glutamatergic 2",0.0892277109305413,3
"5-HT","ASTRO","Glutamatergic 2",0.0892272287207403,4
"ANGPTL","GABAergic 6","GABAergic 1",0.0892007321141415,3
"SPP1","GABAergic 1","GABAergic 1",0.0891989976973001,6
"SEMA5","OPC","ASTRO",0.0891989918172544,3
"TGFb","Neuro 1","NB",0.0891928791008243,3
"Netrin","OLIGO","Glutamatergic 8",0.0891367649804682,3
"RELN","Glutamatergic 4","GABAergic 2",0.0891265003164186,3
"TENASCIN","NB","Glutamatergic 6",0.089123662635127,5
"IL1","OPC","OLIGO",0.089122950457983,1
"NT","OLIGO","Glutamatergic 6",0.0891132878601432,2
"NT","GABAergic 4","Glutamatergic 10",0.0891125636844891,2
"TAC","GABAergic 5","Glutamatergic 10",0.0891047743673338,1
"CDH","MG","MG",0.0890888163130647,2
"CypA","Glutamatergic 10","OLIGO",0.089086162935924,1
"SLIT","GABAergic 4","OLIGO",0.0890821342418171,3
"SEMA5","Glutamatergic 9","ASTRO",0.0890804900921986,3
"THY1","OLIGO","OPC",0.0890601218116547,1
"THY1","GABAergic 1","OPC",0.0890176108727727,1
"SEMA3","Glutamatergic 2","OLIGO",0.088999126920226,5
"Adrenaline","Glutamatergic 9","GABAergic 4",0.0889904985529516,2
"Noradrenaline","Glutamatergic 9","GABAergic 4",0.0889904985529516,2
"COLLAGEN","OLIGO","Glutamatergic 2",0.0889866494725169,7
"NPY","OLIGO","GABAergic 5",0.0889762450435927,2
"MK","OPC","MG",0.0889684990866646,4
"SEMA7","Glutamatergic 1","Glutamatergic 6",0.0889611333313937,2
"OPIOID","OLIGO","GABAergic 6",0.0889294064471979,3
"PERIOSTIN","Glutamatergic 8","ASTRO",0.0888972023965534,2
"ANGPTL","GABAergic 4","GABAergic 1",0.0888954771281315,2
"TGFb","GABAergic 4","Glutamatergic 1",0.0888886455689016,3
"NOTCH","Neuro 1","OPC",0.0888824403330254,2
"AGRN","GABAergic 4","GABAergic 6",0.0888745968257261,1
"CX3C","Glutamatergic 4","GABAergic 5",0.0888699159404579,1
"CypA","Glutamatergic 5","MG",0.0888656842880552,1
"TGFb","OPC","GABAergic 1",0.0888654746434432,5
"GAP","PER/Endo","OPC",0.088856051056217,3
"CSPG4","EPEN","PER/Endo",0.0888386472885551,1
"CCK","Glutamatergic 1","EPEN",0.0888343714474226,1
"GALECTIN","PER/Endo","ASTRO",0.0888317558920752,3
"L1CAM","Glutamatergic 2","VLMC",0.0888003720161404,2
"GAS","GABAergic 2","Glutamatergic 4",0.0887879400865812,1
"SEMA4","Glutamatergic 6","Glutamatergic 4",0.0887760849160139,2
"Glycine","GABAergic 2","Glutamatergic 9",0.0887655998117107,4
"AGRN","Glutamatergic 9","Glutamatergic 10",0.0887606870423502,1
"IGFBP","PER/Endo","EPEN",0.0887544661416457,1
"THBS","GABAergic 2","Glutamatergic 10",0.088745899959885,2
"Adenosine","NB","Glutamatergic 7",0.0887382550414842,2
"CCL","Glutamatergic 1","Glutamatergic 10",0.088732272917802,2
"IL1","ASTRO","Glutamatergic 3",0.0887193832557881,1
"CCK","Glutamatergic 7","GABAergic 6",0.0887121002627335,1
"THBS","GABAergic 1","Glutamatergic 7",0.0887052637529553,2
"NT","GABAergic 3","GABAergic 4",0.0886845123764595,2
"AGRN","ASTRO","Glutamatergic 9",0.0886811419788411,1
"THBS","Glutamatergic 7","Glutamatergic 7",0.0886662368696041,2
"ANGPTL","Glutamatergic 7","Glutamatergic 10",0.08866449808245,2
"FN1","GABAergic 3","PER/Endo",0.0886626403534441,5
"SPP1","Glutamatergic 2","Glutamatergic 8",0.0886358953979463,7
"SEMA7","EPEN","Glutamatergic 8",0.0886316679712889,2
"ncWNT","Glutamatergic 8","PER/Endo",0.0886238704178878,4
"NT","ASTRO","Neuro 1",0.0886176415459299,2
"AGRN","GABAergic 1","VLMC",0.0886106796504974,1
"IGF","Glutamatergic 1","GABAergic 4",0.0885953803039321,1
"Glycine","VLMC","GABAergic 6",0.0885947093705243,4
"ACTIVIN","Glutamatergic 5","OPC",0.0885915262534165,2
"ANGPT","Glutamatergic 10","Glutamatergic 6",0.088576646884907,2
"BMP","OLIGO","GABAergic 6",0.0885704728916134,7
"CCL","Glutamatergic 3","Glutamatergic 7",0.088552729695573,2
"FGF","MG","Glutamatergic 10",0.0885527196754737,3
"ANGPT","GABAergic 6","VLMC",0.0885454706215174,3
"GAS","GABAergic 4","OLIGO",0.0885115505542078,2
"ANGPT","Glutamatergic 4","GABAergic 2",0.0884950086622733,3
"NOTCH","Glutamatergic 3","VLMC",0.0884873310887439,3
"Glycine","Glutamatergic 4","GABAergic 4",0.0884784619124425,4
"Dopamine","GABAergic 5","GABAergic 3",0.0884707765853221,2
"NTS","Neuro 1","Glutamatergic 7",0.0884691169525075,2
"JAM","VLMC","Glutamatergic 6",0.0884581511733945,4
"JAM","GABAergic 3","Neuro 1",0.088450050629132,1
"JAM","Neuro 1","GABAergic 3",0.088450050629132,1
"ADGRB","GABAergic 2","GABAergic 4",0.0884331691838363,2
"ACTIVIN","Glutamatergic 2","Glutamatergic 1",0.08839353620306,4
"ANGPTL","Glutamatergic 7","GABAergic 6",0.0883914311814167,2
"OPIOID","MG","Glutamatergic 5",0.0883763761692002,1
"CD39","NB","Glutamatergic 6",0.0883580384590074,1
"ADGRB","NB","PER/Endo",0.0883340757628642,2
"SEMA7","Glutamatergic 3","MG",0.0883317754438064,2
"SPP1","GABAergic 1","Glutamatergic 3",0.0883213952195933,5
"L1CAM","Glutamatergic 7","GABAergic 3",0.0883151270574579,2
"GRN","Glutamatergic 8","NB",0.0883138980553256,1
"EGF","Glutamatergic 4","GABAergic 2",0.0883135808891491,2
"Adenosine","MG","PER/Endo",0.0883064349207216,3
"AGRN","OPC","GABAergic 2",0.0882988857167183,1
"GRN","GABAergic 5","ASTRO",0.0882899603706858,1
"AGRN","Glutamatergic 6","Neuro 1",0.0882841881742102,1
"ncWNT","GABAergic 6","Glutamatergic 10",0.0882350664692885,2
"SEMA7","Glutamatergic 1","GABAergic 6",0.088231863807138,2
"ANGPTL","NB","GABAergic 2",0.0882314436713249,2
"CCK","GABAergic 4","Glutamatergic 2",0.0882142270634247,1
"ncWNT","GABAergic 4","GABAergic 2",0.0881916264280205,4
"ACTIVIN","Glutamatergic 4","Glutamatergic 3",0.0881870774886636,2
"ADGRE","MG","ASTRO",0.0881664333757129,2
"ApoE","EPEN","OPC",0.088166190860454,1
"AGRN","ASTRO","PER/Endo",0.0881532369676097,1
"VIP","GABAergic 4","NB",0.088152234252598,1
"IL1","MG","OPC",0.0881410429703865,2
"MPZ","GABAergic 3","OPC",0.0881131990245789,1
"MPZ","OPC","GABAergic 3",0.0881131990245789,1
"ADGRG","Glutamatergic 7","PER/Endo",0.0881080376729796,2
"JAM","GABAergic 6","GABAergic 4",0.0880747127726322,3
"NPY","GABAergic 4","Neuro 1",0.088065821446414,4
"CX3C","GABAergic 3","Glutamatergic 10",0.0880526636076229,1
"CCL","Glutamatergic 4","Glutamatergic 7",0.0880278761858795,2
"ANGPTL","GABAergic 2","Glutamatergic 6",0.088011453008266,3
"TGFb","Glutamatergic 2","Glutamatergic 7",0.0880084261404665,4
"SPP1","Glutamatergic 2","ASTRO",0.0880076198254281,4
"L1CAM","Neuro 1","Glutamatergic 6",0.0879980480923553,3
"SEMA5","PER/Endo","OPC",0.087995310812408,2
"RELN","Glutamatergic 4","GABAergic 6",0.0879773118957809,3
"MAG","Glutamatergic 3","OLIGO",0.0879657482108372,1
"MAG","OLIGO","Glutamatergic 3",0.0879657482108372,1
"NPY","GABAergic 2","Glutamatergic 2",0.0879537255183595,3
"Adrenaline","Glutamatergic 6","GABAergic 4",0.0879363784960117,2
"Noradrenaline","Glutamatergic 6","GABAergic 4",0.0879363784960117,2
"SEMA7","OLIGO","VLMC",0.0879126364077328,2
"ADGRG","Glutamatergic 5","Glutamatergic 3",0.0878918260255236,2
"AGRN","GABAergic 2","Glutamatergic 10",0.0878872774655044,1
"SEMA7","Glutamatergic 1","Neuro 1",0.0878650356142366,2
"CCK","GABAergic 4","Glutamatergic 6",0.0878592013611245,1
"EPHB","GABAergic 6","EPEN",0.0878367081477495,4
"THBS","MG","EPEN",0.0878180157317343,3
"VTN","OPC","OLIGO",0.08781153322541,4
"BMP","PER/Endo","OLIGO",0.0878111434359935,7
"ANGPT","GABAergic 2","Glutamatergic 2",0.087809354952183,3
"Adenosine","GABAergic 6","Glutamatergic 3",0.087795388084263,3
"SEMA7","GABAergic 5","NB",0.0877886932245596,2
"VCAM","ASTRO","ASTRO",0.0877678434938103,2
"ADGRG","Glutamatergic 2","PER/Endo",0.0877404454353816,3
"AGRN","Glutamatergic 5","Glutamatergic 6",0.087740199865038,1
"AGRN","GABAergic 6","GABAergic 2",0.0877287719176181,1
"OPIOID","Neuro 1","Glutamatergic 4",0.0877107491502714,3
"ANGPT","GABAergic 1","VLMC",0.0877057612676516,2
"ACTIVIN","GABAergic 1","GABAergic 1",0.0876692157081865,2
"ncWNT","EPEN","GABAergic 3",0.0876616241001156,1
"GAS","Glutamatergic 8","Glutamatergic 7",0.0876453979519398,2
"RELN","GABAergic 3","PER/Endo",0.0876392685641624,2
"NT","OPC","VLMC",0.0876363910843231,2
"GAS","Glutamatergic 4","VLMC",0.0876328022247741,2
"THBS","Glutamatergic 6","VLMC",0.0876175801231169,3
"MK","GABAergic 2","NB",0.0876155526532824,4
"CCL","Glutamatergic 8","GABAergic 6",0.0876061248600102,2
"Glycine","EPEN","VLMC",0.0875979100835017,2
"THBS","GABAergic 5","Glutamatergic 8",0.0875705260439641,3
"L1CAM","GABAergic 2","Glutamatergic 6",0.0875608351343848,3
"L1CAM","Glutamatergic 8","Neuro 1",0.0875504197307717,2
"THBS","GABAergic 2","Glutamatergic 1",0.0875444078923704,2
"AGRN","Glutamatergic 5","Glutamatergic 4",0.0875247260534232,1
"L1CAM","GABAergic 1","Glutamatergic 4",0.0875111746228663,3
"MK","Glutamatergic 4","EPEN",0.0875072509375514,4
"5-HT","Glutamatergic 7","Glutamatergic 10",0.0874646190950028,6
"CX3C","GABAergic 3","Glutamatergic 1",0.087460761456961,1
"5-HT","OPC","GABAergic 5",0.0874605930639683,4
"CypA","Glutamatergic 6","OPC",0.0874135404453233,1
"GAS","Glutamatergic 1","GABAergic 3",0.0873915657629693,1
"SPP1","Neuro 1","Glutamatergic 4",0.087383669486532,6
"SEMA4","OPC","Neuro 1",0.0873338427875956,4
"SEMA7","Glutamatergic 9","NB",0.0873308246690713,2
"PSAP","ASTRO","GABAergic 3",0.0873153051700477,2
"THBS","GABAergic 5","MG",0.0873101403001792,3
"IGF","Neuro 1","Glutamatergic 10",0.0873055088926177,1
"Netrin","MG","OLIGO",0.0872987645517022,2
"L1CAM","Glutamatergic 7","Glutamatergic 3",0.0872845346556809,2
"GDF","PER/Endo","NB",0.0872706982917592,3
"AGRN","OPC","GABAergic 4",0.0872630158446657,1
"Netrin","OLIGO","GABAergic 5",0.0872451055788903,4
"Glycine","Glutamatergic 1","Glutamatergic 3",0.0872439877040239,4
"PTPRM","GABAergic 6","Glutamatergic 5",0.0872428030801972,1
"PTPRM","Glutamatergic 5","GABAergic 6",0.0872428030801972,1
"5-HT","GABAergic 2","GABAergic 6",0.0872100802582226,4
"AGRN","OPC","Glutamatergic 3",0.0872022805691651,1
"TGFb","GABAergic 2","Glutamatergic 9",0.0871957960384153,3
"ADGRB","Glutamatergic 3","EPEN",0.0871941529983223,3
"SEMA4","NB","OLIGO",0.0871746785461643,2
"CCL","Neuro 1","Glutamatergic 8",0.0871505490095584,2
"NPY","GABAergic 2","VLMC",0.0871505336655356,2
"MK","Glutamatergic 9","VLMC",0.0871485489671268,4
"PMCH","VLMC","MG",0.087133731571614,1
"ANGPTL","Glutamatergic 9","Glutamatergic 6",0.0871335033506253,2
"MK","Glutamatergic 4","GABAergic 4",0.087109475350995,3
"ApoE","MG","NB",0.0870621132326536,1
"CD34","PER/Endo","PER/Endo",0.0870620463184525,1
"NT","GABAergic 4","GABAergic 1",0.0870463767876074,2
"5-HT","GABAergic 5","ASTRO",0.0870459927764305,4
"GALECTIN","PER/Endo","Neuro 1",0.0870423262248003,2
"AGRN","Glutamatergic 6","ASTRO",0.0870403063091546,1
"Glycine","Glutamatergic 5","Glutamatergic 3",0.0870374778673888,4
"LAIR1","ASTRO","MG",0.0870115893203553,1
"FGF","MG","GABAergic 5",0.0870054389515308,3
"ANGPTL","GABAergic 6","Glutamatergic 3",0.086979685967901,3
"Glycine","GABAergic 6","Glutamatergic 3",0.0869658131722716,4
"NT","GABAergic 3","OPC",0.086941820471686,2
"ANGPTL","GABAergic 4","Glutamatergic 6",0.0869291863829794,2
"L1CAM","Glutamatergic 2","Glutamatergic 7",0.0869205687590003,3
"ANGPT","Glutamatergic 7","Glutamatergic 3",0.0869062939692206,3
"EPHB","GABAergic 2","EPEN",0.086904682260271,3
"NT","GABAergic 4","GABAergic 2",0.086900182189171,2
"JAM","Glutamatergic 2","Glutamatergic 9",0.0868783743534745,1
"L1CAM","Glutamatergic 5","GABAergic 2",0.0868691824931038,2
"MK","GABAergic 2","GABAergic 2",0.0868389172567737,3
"CCK","Glutamatergic 2","Glutamatergic 8",0.0868375669920614,1
"ncWNT","VLMC","GABAergic 4",0.0868267957678205,2
"PROS","Glutamatergic 2","MG",0.0868236149797791,1
"NPY","GABAergic 6","Glutamatergic 7",0.0868034381950235,3
"SEMA7","EPEN","Glutamatergic 2",0.0867998259532181,2
"SEMA5","Glutamatergic 1","Glutamatergic 6",0.0867997570079685,2
"THBS","GABAergic 4","Glutamatergic 8",0.0867091140191987,4
"AGRN","GABAergic 6","GABAergic 4",0.0866995902806812,1
"NT","GABAergic 6","GABAergic 3",0.0866964866173486,2
"Adenosine","Glutamatergic 7","GABAergic 1",0.0866735411738419,5
"ncWNT","Glutamatergic 3","VLMC",0.0866672357325144,5
"HSPG","VLMC","Glutamatergic 9",0.0866591665599753,1
"AGRN","GABAergic 6","Glutamatergic 3",0.0866392471507708,1
"BMP","Glutamatergic 5","NB",0.0866357048724208,6
"SPP1","Glutamatergic 4","VLMC",0.0866331119839759,6
"RELN","ASTRO","Glutamatergic 6",0.0866311450283375,3
"ADGRB","GABAergic 4","GABAergic 4",0.0866260993486393,1
"BMP","GABAergic 3","GABAergic 6",0.0866126524401047,6
"ANGPT","ASTRO","GABAergic 2",0.0865791555934029,3
"FLRT","EPEN","OLIGO",0.086571919920529,1
"FLRT","OLIGO","EPEN",0.086571919920529,1
"5-HT","Glutamatergic 2","GABAergic 6",0.0865478060153966,4
"CypA","Glutamatergic 8","Neuro 1",0.0865093740971812,1
"NT","OLIGO","Glutamatergic 7",0.0864894995955256,2
"ANGPT","Glutamatergic 7","Glutamatergic 1",0.0864395319660409,3
"ANGPTL","GABAergic 5","Glutamatergic 8",0.0864302405398036,2
"FGF","MG","Glutamatergic 5",0.0864264539070147,3
"TGFb","GABAergic 2","Glutamatergic 6",0.0864203242920276,2
"NOTCH","Glutamatergic 9","ASTRO",0.0864177909976471,3
"5-HT","GABAergic 5","MG",0.0864026924835853,6
"AGRN","ASTRO","Glutamatergic 5",0.0863848871974473,1
"MK","Glutamatergic 9","GABAergic 3",0.0863814575620065,5
"ANGPTL","GABAergic 4","NB",0.0863639081204228,2
"NT","GABAergic 3","Glutamatergic 5",0.0863528791089721,2
"VCAM","MG","GABAergic 5",0.0863498033518188,2
"ADGRG","Glutamatergic 5","Glutamatergic 1",0.0863203545216051,2
"SIRP","MG","Glutamatergic 10",0.0862963830621518,2
"MK","Neuro 1","PER/Endo",0.0862929077383417,4
"OPIOID","GABAergic 3","EPEN",0.0862900778002383,2
"EGF","Neuro 1","Neuro 1",0.0862625137541411,3
"Glycine","OPC","Glutamatergic 3",0.0862513460054801,4
"WNT","OLIGO","EPEN",0.0862475887740119,5
"5-HT","Glutamatergic 9","GABAergic 6",0.0862430906457379,4
"CEACAM","EPEN","NB",0.0862422021715798,1
"SPP1","Glutamatergic 10","Glutamatergic 8",0.0862405093133148,7
"JAM","GABAergic 5","EPEN",0.0862332414407026,3
"NGL","EPEN","MG",0.0862029661640263,1
"ANGPTL","Neuro 1","Glutamatergic 1",0.0861672922561108,2
"IGF","GABAergic 6","Glutamatergic 10",0.086154062874653,1
"L1CAM","Neuro 1","Glutamatergic 9",0.08615211659743,2
"Glycine","Glutamatergic 4","GABAergic 2",0.0861468069812707,4
"HSPG","VLMC","PER/Endo",0.0861432980531505,1
"Netrin","Glutamatergic 5","Glutamatergic 10",0.0861244291186615,4
"CX3C","Glutamatergic 1","OPC",0.0861208536696403,1
"ADGRB","GABAergic 4","NB",0.0860965845933307,2
"Glycine","ASTRO","OLIGO",0.0860945837578421,2
"ncWNT","GABAergic 4","GABAergic 1",0.0860780507699836,2
"NOTCH","PER/Endo","GABAergic 2",0.0860773972964233,6
"ANGPTL","Glutamatergic 2","Glutamatergic 6",0.0860705002495507,2
"AGRN","NB","Glutamatergic 8",0.0860425172359456,1
"CCL","Glutamatergic 9","Glutamatergic 7",0.0860354597105085,2
"AGRN","ASTRO","GABAergic 5",0.0860183842180032,1
"Glycine","Glutamatergic 4","Glutamatergic 1",0.0860134688763691,4
"SPP1","Glutamatergic 9","GABAergic 6",0.0859902640982666,5
"GAS","Glutamatergic 1","Glutamatergic 3",0.0859893578747371,1
"PDGF","Glutamatergic 7","PER/Endo",0.0859669617338759,2
"CypA","Glutamatergic 8","OLIGO",0.0859648391160882,1
"THY1","Glutamatergic 5","OPC",0.0859519500939877,1
"Netrin","Glutamatergic 5","GABAergic 6",0.0859347902060959,4
"ANGPTL","Neuro 1","Glutamatergic 10",0.085913071157243,3
"NT","OLIGO","Glutamatergic 3",0.0859058513033751,2
"Dopamine","NB","GABAergic 1",0.085900289918161,3
"L1CAM","GABAergic 3","VLMC",0.0858847263264944,2
"ncWNT","Glutamatergic 9","EPEN",0.0858637695142218,2
"ADGRA","Glutamatergic 1","PER/Endo",0.0858484471646322,2
"NT","OLIGO","Glutamatergic 4",0.0858385159462877,2
"TGFb","Glutamatergic 2","OPC",0.0858333131083672,4
"EPHB","EPEN","GABAergic 3",0.0858137196192279,2
"Ach","OPC","VLMC",0.0858036839709119,2
"VISFATIN","Glutamatergic 10","MG",0.0858012400913405,1
"SPP1","GABAergic 1","Glutamatergic 1",0.085792833515308,5
"VEGF","OLIGO","VLMC",0.0857857513926787,3
