rank,MOL_ID,molecule_name,SMILES,composite_score_adjusted,composite_score,NFE2L2,HMOX1,GPX4,TFRC,SLC7A11,ACSL4,FTH1,PTGS2,KEAP1
125,MOL013871,Hemoiedemoside A,C=C(C)CCC[C@]1(C)OC(=O)[C@]23CC=C4C(CCC5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](OS(=O)(=O)O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@@H](O[C@@H]7O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](OC)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]45C)[C@]2(C)CC[C@@H]31,0.6364548958904128,0.6364548958904128,0.7466223239898682,0.6188926696777344,0.5836317539215088,0.27749401330947876,0.33943066000938416,0.2616405487060547,0.2831469178199768,0.7602033615112305,0.731490433216095
126,MOL006466,Rubrofusarin,COc1cc(O)c2c(O)c3c(=O)cc(C)oc3cc2c1,0.6348114024746119,0.6348114024746119,0.7505274415016174,0.632399320602417,0.6039876937866211,0.2828933596611023,0.3509429097175598,0.2710949778556824,0.29568713903427124,0.7605061531066895,0.7347967028617859
127,MOL008105,yadanzioside P,COC(=O)[C@@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)CC(=O)C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)=C(C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(=O)/C=C(\C)C(C)C)[C@@H]24,0.6347538456268027,0.6347538456268027,0.7490223050117493,0.6185407638549805,0.57306969165802,0.2868625521659851,0.3449903726577759,0.26010119915008545,0.2842753529548645,0.7586607933044434,0.7332578897476196
128,MOL000313,Galgravin,COc1ccc([C@H]2O[C@@H](c3ccc(OC)c(OC)c3)[C@H](C)[C@@H]2C)cc1OC,0.6346578219230686,0.6346578219230686,0.7481903433799744,0.6470707654953003,0.5920976996421814,0.2858567237854004,0.34524160623550415,0.26615145802497864,0.2932302951812744,0.7606292963027954,0.7356593012809753
129,MOL006793,"mucic acid 1,4-lactone 2-0-gallate",C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC(=O)[C@H]3[C@@]3(CO3)C[C@@H](OC(=O)/C(C)=C/C)[C@@H]12,0.6340057686629899,0.6340057686629899,0.7513421773910522,0.652439296245575,0.6093180179595947,0.2739158868789673,0.35303857922554016,0.2791556715965271,0.2932005524635315,0.7603540420532227,0.7392610311508179
130,MOL009558,2-hydroxyethyl 5-hydroxy-2-(2-hydroxybenzoyl)-4-(hydroxymethyl)benzoate,O=C(OCCO)c1cc(O)c(CO)cc1C(=O)c1ccccc1O,0.6339042723215942,0.6339042723215942,0.747632622718811,0.6234537959098816,0.5813583135604858,0.2767089605331421,0.33567380905151367,0.27163463830947876,0.30024805665016174,0.7605119943618774,0.7324540615081787
131,MOL004644,Sainfuran,COc1ccc(-c2cc3cc(O)c(OC)cc3o2)c(O)c1,0.6330886876556548,0.6330886876556548,0.7522855997085571,0.6544079184532166,0.6184226274490356,0.3029897212982178,0.3634513318538666,0.26576298475265503,0.31108543276786804,0.7606848478317261,0.7405202388763428
132,MOL002668,Worenine,Cc1c2[n+](cc3cc4c(cc13)OCO4)CCc1cc3c(cc1-2)OCO3,0.6329979937243825,0.6329979937243825,0.7490810751914978,0.5984237790107727,0.558156430721283,0.27363306283950806,0.32063108682632446,0.26138293743133545,0.2798348069190979,0.7597966194152832,0.7279176712036133
133,MOL006709,AIDS214634,COCCOC(=O)c1c(C)oc2ccc(OCc3ccc(Cl)cc3)cc12,0.6324811378741945,0.6324811378741945,0.7466928362846375,0.6390435695648193,0.6074202060699463,0.2661662697792053,0.35930168628692627,0.27362367510795593,0.29437488317489624,0.759120762348175,0.7245252728462219
134,MOL008097,yadanzioside L,COC(=O)[C@@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)CC(=O)C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)=C(C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(=O)/C=C(\C)C(C)(C)O)[C@@H]24,0.6317523230837007,0.6317523230837007,0.7482651472091675,0.6267943382263184,0.6091217994689941,0.27227136492729187,0.33958208560943604,0.2749139666557312,0.2909860908985138,0.7591803669929504,0.7315405607223511
135,MOL000323,Kadsurin A,C=CCC1=C[C@]2(OC)[C@H](C)[C@@H](c3ccc4c(c3)OCO4)O[C@]2(OC)CC1=O,0.6308500488973311,0.6308500488973311,0.748421311378479,0.635241687297821,0.6035980582237244,0.28303468227386475,0.3352869749069214,0.27476418018341064,0.30317550897598267,0.7587221264839172,0.7333013415336609
136,MOL011166,"ergosta-7,22-diene-3beta-yl palmitate",CC1(C)CC[C@]2(C(=O)O[C@@H]3OC[C@H](O)[C@@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5[C@H](O)C[C@]43C)[C@@H]2C1,0.629532474520514,0.629532474520514,0.7445281147956848,0.6254876255989075,0.6057325601577759,0.26877453923225403,0.3879627585411072,0.2854001820087433,0.30616992712020874,0.7589719295501709,0.7301638126373291
137,MOL007936,"rhamnocitrin-3,4'-diglucOside",C=CC(C)(C)c1c2c(c(O)c3cc([C@H]4CC(C)(C)Oc5c4c(O)c4ccc(=O)oc4c5C(C)(C)C=C)c(=O)oc13)C=CC(C)(C)O2,0.6292766667133862,0.6292766667133862,0.7478582262992859,0.6132495999336243,0.5873388051986694,0.26889732480049133,0.3322112560272217,0.26676708459854126,0.2984902858734131,0.7598334550857544,0.7277053594589233
138,MOL001726,pinoresinol-4-O-beta-D-apiosyl-beta-D-glucopyranoside,C[C@@H]1[C@H](C)CCC[C@@H]1NC(=O)[C@@H]1N(CCCN(C)Cc2ccccc2)C(=O)[C@@H]2[C@@H](C(=O)Nc3cccc(Cl)c3)[C@@H]3C=C[C@]21O3,0.6285843789088711,0.6285843789088711,0.7497768402099609,0.6140172481536865,0.5801970362663269,0.2850057780742645,0.3365112245082855,0.2640363574028015,0.2935503125190735,0.7604622840881348,0.7307882905006409
139,MOL000443,Erythraline,CO[C@H]1C=CC2=CCN3CCc4cc5c(cc4[C@]23C1)OCO5,0.6272006522454587,0.6272006522454587,0.7491610646247864,0.6032129526138306,0.583962082862854,0.26943668723106384,0.3208717107772827,0.26308074593544006,0.28469815850257874,0.7603752017021179,0.7275019884109497
140,MOL003860,Moracin F,COc1cc2cc(-c3cc(O)cc(O)c3)oc2cc1OC,0.6269899011427009,0.6269899011427009,0.7516682147979736,0.6461856365203857,0.602509081363678,0.2952980399131775,0.3475615680217743,0.28562605381011963,0.3147868514060974,0.757921576499939,0.7408428192138672
141,MOL013717,Axilogpside H,C[C@@H]1O[C@@H](O[C@H]2[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CCC5[C@@]6(C)CC[C@H](O[C@@H]7O[C@H](CO[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H](O)[C@H]7O)C(C)(C)C6CC[C@@]5(C)[C@]3(C)C[C@H]4O)OC[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,0.626929889841052,0.626929889841052,0.7495302557945251,0.6081867218017578,0.5883010625839233,0.2770456373691559,0.33576852083206177,0.2647209167480469,0.2868618071079254,0.7600723505020142,0.7334938049316406
142,MOL006787,furosin,O=C1O[C@@H]2C(CO)OC(OC(=O)c3cc(O)c(O)c(O)c3)[C@H](OC(=O)c3cc(O)c(O)c4c3[C@@H]3C1=CC(=O)C(O)(O)[C@]3(O)O4)[C@H]2O,0.6261045835149396,0.6261045835149396,0.7483688592910767,0.6327399015426636,0.5956813097000122,0.27367737889289856,0.3316771388053894,0.26596659421920776,0.2939336597919464,0.7593775987625122,0.7307539582252502
143,MOL011849,Schizonepetoside B,CC1CCC(C2(C)CO[C@@H]3OC(CO)[C@@H](O)[C@H](O)C3O2)C(=O)C1,0.6260329741556827,0.6260329741556827,0.7489022016525269,0.6134631633758545,0.5657515525817871,0.2636885643005371,0.3333321511745453,0.2664806544780731,0.28578197956085205,0.759930431842804,0.7291858196258545
144,MOL008481,"(1'R,3S,4a'S,5a'S,10a'R)-1'-methyl-2-oxo-1',4a',5',5a',7',8',10',10a'-octahydrospiro[indoline-3,6'-pyrano[3,4-f]indolizine]-4'-carboxylic acid",CCC(/C=C/C(C)=O)CCC[C@]1(CC)C[C@H](CC)[C@H](CC(=O)O)OO1,0.6259679916813919,0.6259679916813919,0.7512617111206055,0.6033964157104492,0.5647367238998413,0.2829119563102722,0.32393890619277954,0.26388517022132874,0.2933405339717865,0.7600877285003662,0.7351151704788208
145,MOL014012,Liouvillosides A5_qt,CCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H](O[C@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2O)[C@H]1NC(C)=O)[C@H](O)[C@H](O)CCCCCCCCCCCC(C)C,0.625821964363115,0.625821964363115,0.7487277388572693,0.6012241840362549,0.5807127952575684,0.28123486042022705,0.3262285590171814,0.2626657485961914,0.2842225432395935,0.7587283849716187,0.730791449546814
146,MOL008223,andrographidine C,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)cc(-c3ccccc3)oc2c1OC,0.6247606507088935,0.6247606507088935,0.7502638101577759,0.6309236288070679,0.5961589813232422,0.28335922956466675,0.3466889262199402,0.2684676945209503,0.2943166196346283,0.7590173482894897,0.7275823950767517
147,MOL013352,Obacunone,CC1(C)OC(=O)C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]3(C)C(=O)C[C@@H]12,0.6239890773261372,0.6239890773261372,0.7490092515945435,0.6170961856842041,0.5881705284118652,0.2829047739505768,0.35272204875946045,0.26517683267593384,0.3014097809791565,0.7602957487106323,0.7328425049781799
148,MOL003576,"(1R,3aS,4R,6aS)-1,4-bis(3,4-dimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[4,3-c]furan",CN(C(=O)OCC1c2ccccc2-c2ccccc21)[C@H](C(=O)O)c1ccccc1,0.6232790378968807,0.6232790378968807,0.7452155947685242,0.6203287839889526,0.5845489501953125,0.2796298861503601,0.3624039888381958,0.27279070019721985,0.2976314127445221,0.7587987184524536,0.724260687828064
149,,Diosgenin,CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,0.622442100051978,0.622442100051978,0.7502603530883789,0.5830157995223999,0.5294456481933594,0.2821428179740906,0.3153058588504791,0.2530129849910736,0.2818991541862488,0.760082483291626,0.7363240718841553
150,MOL008110,bruceoside B,COC(=O)C12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)CC(=O)C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)=C(C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(=O)C=C(C)C)[C@@H]24,0.6218150018149486,0.6218150018149486,0.7491564154624939,0.6270532608032227,0.5867297649383545,0.2718311548233032,0.33873888850212097,0.26172947883605957,0.28332072496414185,0.7600299119949341,0.7300400733947754
151,MOL001734,"3-[[(2R,3R,5R,6S)-3,5-dihydroxy-6-(1H-indol-3-yloxy)-4-oxooxan-2-yl]methoxy]-3-oxopropanoic acid",C=C1C(=O)O[C@@H]2/C=C(/C)[C@H](O)CC(=O)[C@@](C)(O)CC(OC(=O)/C(C)=C\C)[C@@H]12,0.621744438971012,0.621744438971012,0.7494308948516846,0.6251412630081177,0.567400336265564,0.2866440415382385,0.327216774225235,0.27018052339553833,0.2959170341491699,0.7600328922271729,0.730075478553772
152,MOL006836,Flavocommelin,COc1cc2oc(-c3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3)cc(=O)c2c(O)c1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.6214819247593066,0.6214819247593066,0.7496254444122314,0.6558738350868225,0.6263095140457153,0.2882468104362488,0.3666454255580902,0.2745123505592346,0.29471516609191895,0.7595074772834778,0.7325488924980164
153,MOL013946,Holoturin B2_qt,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(=O)c2c(O)c(O)cc([C@@H]3Oc4cc(O)cc(O)c4C[C@@H]3O)c2c1)c1cc(O)c(O)c(O)c1,0.6210357943162975,0.6210357943162975,0.7496253848075867,0.6163861751556396,0.5700181722640991,0.29026034474372864,0.32547616958618164,0.27611541748046875,0.2998982071876526,0.7598885893821716,0.7359105944633484
154,MOL013846,Frondoside C_qt,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CCSCC(=O)NC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(N)=O)NC1=O,0.6209110707748171,0.6209110707748171,0.750809907913208,0.6330865621566772,0.5947194695472717,0.2844855487346649,0.33133891224861145,0.2645956575870514,0.2941158413887024,0.7570973634719849,0.7407310605049133
155,MOL009126,"methyl 3,4-dimethoxy-5-(2,3,4-trimethoxy-6-methoxycarbonylphenoxy)-2-(2,3,4-trimethoxy-6-methoxycarbonylphenyl)benzoate",COc1ccc(CCNC(=O)Cc2c(-c3ccc(OC)cc3)oc3c2C(=O)[C@@]2(Oc4c(Cl)c(OC)cc(OC)c4C2=O)[C@H](C)C3)cc1,0.6208675938885581,0.6208675938885581,0.7450484037399292,0.5977104902267456,0.5568938851356506,0.2651605010032654,0.32745733857154846,0.27399730682373047,0.2969971299171448,0.759983241558075,0.7150046229362488
156,MOL014242,SCG-2_qt,CO[C@@H]1[C@@H](O)[C@H](O[C@H]2CC[C@@]3(C)C(=CC[C@H]4C(=O)O[C@@H]5CO[C@]6(C)OC=C(CC[C@@H]43)[C@H]56)C2)O[C@H](C)[C@H]1O[C@H]1C[C@@H](O)[C@H](O[C@H]2C[C@@H](OC)[C@H](O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1,0.6205437966164559,0.6205437966164559,0.7502619028091431,0.6082302331924438,0.5636622309684753,0.2734018862247467,0.3081241846084595,0.2615277171134949,0.2912692427635193,0.7597286105155945,0.7363442182540894
157,MOL013715,Axilogpside G,CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@H]4[C@H](O[C@H]5CC[C@@]6(C)C(CC=C7[C@H]6CC[C@]68C(=O)O[C@@](C)(C[C@H](CC(C)C)OC(C)=O)[C@H]6CC[C@@]78C)C5(C)C)OC[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](OC)[C@H]6O)[C@H]5O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@H]2O)O[C@H](CO)[C@H]1O,0.6202883461315413,0.6202883461315413,0.7501541376113892,0.6109166145324707,0.5869298577308655,0.2725626230239868,0.34954139590263367,0.2681558132171631,0.28341418504714966,0.76026850938797,0.7324708104133606
158,MOL014014,Liouvillosides B_qt,CCCCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2NC(C)=O)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCC(C)CC,0.6200423054190621,0.6200423054190621,0.7482357025146484,0.6007359027862549,0.5547459125518799,0.2773365080356598,0.31804290413856506,0.26164793968200684,0.2760723829269409,0.7599598169326782,0.7283927202224731
159,,Previtexilactone,CC(=O)OC1CC(C)C2(CCC3(COC(=O)C3)O2)C2(C)CCCC(C)(C)C12,0.61864849836307,0.61864849836307,0.7488617897033691,0.6158062219619751,0.5730679035186768,0.2666102647781372,0.337158203125,0.27484676241874695,0.2821023464202881,0.7601035833358765,0.7274343371391296
160,MOL001699,Diphyllin,COc1cc2c(O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,0.6180941862263065,0.6180941862263065,0.7450895309448242,0.6224981546401978,0.5736755728721619,0.2768224775791168,0.3535216748714447,0.2712540030479431,0.2918873429298401,0.7602890729904175,0.7183434963226318
161,MOL008471,Isorhyncophylline,COc1c(C)c(OC)c2c(c1C=O)OC[C@@H](Cc1ccc3c(c1)OCO3)C2=O,0.6180238021149356,0.6180238021149356,0.7474786639213562,0.6288936138153076,0.6002128720283508,0.26839715242385864,0.37441521883010864,0.2849365174770355,0.29852181673049927,0.7590094208717346,0.728982150554657
162,,Bata-caryophyllene,C=C1CCC=C(C)CCC2C1CC2(C)C,0.6174643289351565,0.44687327074647964,0.7795242714881897,0.5861333811283111,0.5391965687274932,0.2879456490278244,0.41027722775936126,0.28370773673057553,0.2908751368522644,0.6223271870613097,0.6024986708164215
163,MOL009537,americanin A,O=C/C=C/c1ccc2c(c1)O[C@@H](CO)[C@H](c1ccc(O)c(O)c1)O2,0.6160022521138002,0.6160022521138002,0.7496135234832764,0.6021018624305725,0.5556880235671997,0.27439653873443604,0.32380157709121704,0.25899630784988403,0.27951735258102417,0.7595032453536987,0.7351086139678955
164,MOL013804,Cucumechinoside E_qt,COc1ccc2nc(C(=O)N[C@@H]3COC(=O)[C@H](C(C)(C)O)N(C)C(=O)CN(C)C(=O)C/N=C(/O)[C@@H]4CCC=NN4C(=O)[C@H](NC(=O)c4nc5ccc(OC)cc5cc4O)COC(=O)[C@H](C(C)(C)O)N(C)C(=O)CN(C)C(=O)C/N=C(\O)C4CCC=NN4C3=O)c(O)cc2c1,0.61587937557693,0.61587937557693,0.7498461008071899,0.6333633661270142,0.595518946647644,0.27568355202674866,0.3463725745677948,0.26566290855407715,0.30315154790878296,0.7591168880462646,0.7301211357116699
165,MOL007799,β-sitosteryl palmitate,COc1cc(/C=C/C(=O)O[C@H]2[C@H](O)[C@@H](CO)O[C@@]2(CO)O[C@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O,0.6150754037150106,0.6150754037150106,0.7481930255889893,0.6230496168136597,0.587024450302124,0.2678050994873047,0.3264259994029999,0.2661283612251282,0.2930821180343628,0.7599380612373352,0.729859471321106
166,MOL013941,Holotoxin A1,C=C(C)CCC[C@]1(C)OC(=O)[C@]23CC=C4C(CCC5C(C)(C)C(O[C@@H]6OC[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@@H](O[C@@H]7O[C@H](C)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](OC)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]45C)[C@]2(C)CC(=O)[C@@H]31,0.6149754060059465,0.6149754060059465,0.7484459280967712,0.6292752623558044,0.5825221538543701,0.2778545916080475,0.33596155047416687,0.2697261869907379,0.2867853045463562,0.760148286819458,0.7334048748016357
167,MOL000830,Alisol B,C[C@H](C[C@H](O)[C@H]1OC1(C)C)C1=C2C[C@H](O)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@H]4CC[C@]3(C)[C@@]2(C)CC1,0.6149599219737625,0.6149599219737625,0.7504077553749084,0.6205803155899048,0.5634778738021851,0.28134456276893616,0.33219611644744873,0.26554879546165466,0.29699617624282837,0.7601903080940247,0.7351188659667969
168,MOL005108,isofagaridine,CO[C@@H]1C=C[C@]2(c3cc4c(cc3CO)OCO4)[C@H](C1)N(C)C[C@@H]2O,0.6148904649518724,0.6148904649518724,0.749875009059906,0.6328420639038086,0.5866751074790955,0.28056567907333374,0.35038232803344727,0.2718099057674408,0.2982577383518219,0.7603493332862854,0.7307451367378235
169,MOL011578,Bilobalide,CC(C)(C)[C@]1(O)C[C@@H]2OC(=O)C[C@@]23C(=O)O[C@@H]2OC(=O)[C@H](O)[C@]213,0.6148373330194027,0.6148373330194027,0.7492137551307678,0.639814019203186,0.5944302082061768,0.277473509311676,0.3513879179954529,0.27139633893966675,0.30040931701660156,0.7602471113204956,0.7329829335212708
170,,Khellol glucoside,COc1c2ccoc2cc2oc(COC3OC(CO)C(O)C(O)C3O)cc(=O)c12,0.6147810984821657,0.6147810984821657,0.7493388056755066,0.6078565120697021,0.5670751333236694,0.2722245454788208,0.34186646342277527,0.2674369812011719,0.28944921493530273,0.7605288028717041,0.7310160398483276
171,MOL011923,previtexilactone,CC(=O)O[C@@H]1C[C@@H](C)[C@]2(CC[C@]3(COC(=O)C3)O2)[C@@]2(C)CCCC(C)(C)[C@H]12,0.6147793551365015,0.6147793551365015,0.7515246868133545,0.6230020523071289,0.575485348701477,0.2663452923297882,0.33303913474082947,0.2654826045036316,0.28756245970726013,0.7606323957443237,0.730621337890625
172,MOL013187,Cubebin,O[C@H]1OC[C@H](Cc2ccc3c(c2)OCO3)[C@H]1Cc1ccc2c(c1)OCO2,0.6136483248142859,0.6136483248142859,0.7466521859169006,0.6076405644416809,0.587639331817627,0.2748531401157379,0.36418598890304565,0.2783515453338623,0.28615397214889526,0.7591866850852966,0.727379322052002
173,MOL001461,Dihydrochelerythrine,COc1ccc2c(c1OC)CN(C)c1c-2ccc2cc3c(cc12)OCO3,0.6132323034731884,0.6132323034731884,0.7498785853385925,0.6068934798240662,0.5489158630371094,0.27397972345352173,0.3332846462726593,0.2765582799911499,0.28137579560279846,0.7606251835823059,0.7280881404876709
174,MOL010070,11-oxomogroside ⅡA1,CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CO)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@H]([C@H](C)O)NC(=O)CNC1=O,0.6131789479021611,0.6131789479021611,0.7494990825653076,0.6179401874542236,0.5650338530540466,0.2821243405342102,0.3132604956626892,0.26267680525779724,0.285287469625473,0.7601107358932495,0.7275187969207764
175,MOL008073,brusatol,COC(=O)[C@]12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)CC(=O)C(O)=C(C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(=O)C=C(C)C)[C@@H]24,0.6122412256559601,0.6122412256559601,0.7505813837051392,0.5937875509262085,0.5227652788162231,0.27821582555770874,0.29614466428756714,0.2590142488479614,0.28205347061157227,0.7603539228439331,0.7341535091400146
176,MOL010616,eckol,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(O)cc2O3)c1,0.6122140591436499,0.6122140591436499,0.7489073276519775,0.6090506315231323,0.5538171529769897,0.27516496181488037,0.3176038861274719,0.26530319452285767,0.2907426953315735,0.7592449188232422,0.7341644167900085
177,MOL012436,Grayanotoxin I,CC(=O)O[C@@H]1[C@H]2CC[C@H]3[C@@](C)(O)[C@@H]4C[C@H](O)C(C)(C)[C@@]4(O)[C@H](O)C[C@@]13C[C@@]2(C)O,0.6119183096928674,0.6119183096928674,0.7494825720787048,0.5904842615127563,0.5314733982086182,0.2884733974933624,0.30987751483917236,0.26278597116470337,0.2873997986316681,0.7588523030281067,0.7382186055183411
178,MOL001710,picropodophyllin,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,0.6117632631757856,0.6117632631757856,0.7478192448616028,0.6201508045196533,0.5742735266685486,0.28024330735206604,0.35659006237983704,0.27285653352737427,0.2886263132095337,0.7604589462280273,0.7289221286773682
179,MOL011002,"5-ethoxy-2-hydroxy-3-[(10Z)-pentadec-10-en-1-yl][1,4]benzoquinone",C=C1C[C@@H](OC(C)=O)/C=C(/C)CC[C@@H]2/C(=C/C=C/C(C)(C)O)CO[C@H](O)[C@@H]12,0.6113852073644246,0.6113852073644246,0.7465338706970215,0.6129564046859741,0.5596849918365479,0.27150958776474,0.3613559603691101,0.27381643652915955,0.2861281633377075,0.7603801488876343,0.718330442905426
180,MOL008077,yadanzioside B,COC(=O)C12OC[C@]34[C@H]([C@@H](O)[C@@H]1O)[C@@]1(C)[C@H](O)C(=O)C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)=C(C)[C@@H]1C[C@H]3OC(=O)[C@H](OC(=O)CC(C)C)[C@@H]24,0.6107406348204786,0.6107406348204786,0.7500252723693848,0.6281008720397949,0.5934008955955505,0.2777804434299469,0.34677544236183167,0.2799084782600403,0.2950042486190796,0.7603846788406372,0.7308444976806641
181,MOL007576,"6-[5-(5,7-dihydroxy-4-keto-chromen-2-yl)-2-methoxy-phenyl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromone",COc1cc([C@H]2c3c(cc(OC)c(O)c3OC)C[C@@H](CO)[C@@H]2CO[C@H]2OC[C@@H](O)[C@@H](O)[C@H]2O)cc(OC)c1O,0.6092890388850991,0.6092890388850991,0.745214581489563,0.6204771399497986,0.6007556915283203,0.2710302472114563,0.3928094804286957,0.2936469316482544,0.31310227513313293,0.7602645754814148,0.7130873203277588
182,MOL001942,isoimperatorin,CC(C)=CCOc1c2ccoc2cc2oc(=O)ccc12,0.6092217826347054,0.6092217826347054,0.7502214908599854,0.6027207374572754,0.550376296043396,0.28119954466819763,0.31501078605651855,0.2684653103351593,0.28550779819488525,0.7597880363464355,0.7365583181381226
183,MOL001714,podophyllotoxin,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0.6082601325697402,0.6082601325697402,0.7462800741195679,0.6128373146057129,0.5797735452651978,0.26311618089675903,0.3551594614982605,0.26726895570755005,0.2882941663265228,0.7598445415496826,0.7195312976837158
184,MOL010839,lappadilactone,C=C1CC[C@H]2C(=C)CC[C@@H]3[C@H](OC(=O)[C@@]3(O)C[C@]3(C)CCC(=O)[C@]4(C)CC[C@H]5C(=C)C(=O)O[C@@H]5[C@@H]34)[C@@H]12,0.6081831618969962,0.6081831618969962,0.7498319745063782,0.6201921701431274,0.5669797658920288,0.26956865191459656,0.3195894956588745,0.27105987071990967,0.27764108777046204,0.7602536082267761,0.7322434186935425
185,MOL000096,(-)-catechin,Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@H](O)C2,0.6078990019704242,0.6078990019704242,0.7500486373901367,0.5964459180831909,0.5544256567955017,0.27186256647109985,0.31163647770881653,0.2581535577774048,0.28128400444984436,0.7591527700424194,0.7372747659683228
