MOL_ID,molecule_name,SMILES,ALOX15,BCL6,CD74,CTSB,CXCL10,DYRK1A,EPHA4,HIF1A,HMOX1,IL1B,KDM6B,KEAP1,LCN2,LGMN,LPCAT3,MAPK1,NOX4,PDE4B,PTGS2,SAT1,SP1,TFRC,TLR4,avg_score,max_score,n_hits,n_high,consistency,composite_score,n_targets,top_targets,rank
MOL009264,tetrahydrofuroguaiacin B,COc1cc([C@H]2O[C@@H](c3ccc(O)c(OC)c3)[C@@H](C)[C@H]2C)ccc1O,0.6634627878665924,0.19504672981565818,0.0218373961861289,0.10932586714625359,0.0021060635217509116,0.7048805952072144,0.08573873341083527,0.7014978229999542,0.0004317627608543262,0.03666271429392509,0.005610152846202254,0.26079802960157394,0.030432069517999594,0.1421089096409105,0.003429541334753594,0.5083907730877399,0.4505623131990433,0.8160033524036407,0.8448862433433533,0.004098897450603545,0.007720935391262174,4.253400220477488e-05,0.20981428772211075,0.25238645707611157,0.8448862433433533,6,4,0.7052874806191538,0.35157903248651395,23,"PTGS2(0.845), PDE4B(0.816), DYRK1A(0.705), HIF1A(0.701), ALOX15(0.663)",423
MOL008197,Pteleprenine,COc1c(CC=C(C)C)c(=O)n(C)c2c3c(ccc12)OCO3,0.3664025068283081,0.2500745066063246,0.05542274717299733,0.14916294068098068,0.004711098448751727,0.8389527201652527,0.13929519057273865,0.5005240589380264,0.000982438592473045,0.06790034275036305,0.012641634690226056,0.2791183553636074,0.05542957956123473,0.18286593686934793,0.008278945571873919,0.6061537563800812,0.34763870388269424,0.8895885944366455,0.8118619322776794,0.005842436250532046,0.010156594449654222,0.00013386130558501463,0.1230250708758831,0.24809408489875048,0.8895885944366455,5,3,0.7161193189191655,0.35149935153791595,23,"PDE4B(0.890), DYRK1A(0.839), PTGS2(0.812), MAPK1(0.606), HIF1A(0.501)",424
MOL011332,"10h-indolo,[3,2-b],quinoline",C[C@H]1CCCC(C)(C)/C1=C\Cc1ccoc1,0.8167902529239655,0.1342660889115166,0.06605409217445413,0.3568615484982729,0.0038563034032677024,0.535315029323101,0.2134433463215828,0.5092918947339058,0.0028473516431404278,0.13692524596990552,0.022770957089960575,0.39615582302212715,0.1311038838641707,0.22483574667694484,0.029151406772143673,0.35951580852270126,0.6347862631082535,0.35039061307907104,0.8890976309776306,0.022636784240603447,0.034511017613112926,0.0005725288392568473,0.1220775805413723,0.2605763999239331,0.8890976309776306,5,2,0.7401017930627398,0.35142850231672806,23,"PTGS2(0.889), ALOX15(0.817), NOX4(0.635), DYRK1A(0.535), HIF1A(0.509)",425
MOL002224,aurantiamide acetate,CC(=O)OC[C@H](Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1,0.4338843491859734,0.17376992106498923,0.15981350839138203,0.9592335522174835,0.03939678232571736,0.3109356592935484,0.3500920582600884,0.4297187100164592,0.0014332233144500606,0.2090352493160026,0.13265371017041616,0.43468035850673914,0.2307591736534998,0.29044444113969803,0.10376328229965251,0.1543508167451364,0.42723318309305114,0.17937144971074304,0.47092314809560776,0.07970103935804218,0.13995823372125926,0.0013326708513869967,0.10368542023206828,0.2528769539549302,0.9592335522174835,1,1,0.7920696343301001,0.35126922199284744,23,"CTSB(0.959), PTGS2(0.471), KEAP1(0.435), ALOX15(0.434), HIF1A(0.430)",426
MOL001677,asperglaucide,CC(=O)OC[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1,0.4338843491859734,0.17376992106498923,0.15981350839138203,0.9592335522174835,0.03939678232571736,0.3109356592935484,0.3500920582600884,0.4297187100164592,0.0014332233144500606,0.2090352493160026,0.13265371017041616,0.43468035850673914,0.2307591736534998,0.29044444113969803,0.10376328229965251,0.1543508167451364,0.42723318309305114,0.17937144971074304,0.47092314809560776,0.07970103935804218,0.13995823372125926,0.0013326708513869967,0.10368542023206828,0.2528769539549302,0.9592335522174835,1,1,0.7920696343301001,0.35126922199284744,23,"CTSB(0.959), PTGS2(0.471), KEAP1(0.435), ALOX15(0.434), HIF1A(0.430)",427
MOL006596,Glyceollin,CC1(C)C=Cc2c(ccc3c2OC[C@@]2(O)c4ccc(O)cc4O[C@@H]32)O1,0.6292523443698883,0.21085068094544113,0.02818473007209832,0.2780664972960949,0.00240217764985573,0.7103414237499237,0.19038157165050507,0.7875392138957977,0.001744246983435005,0.07204785570502281,0.10273760743439198,0.3825998231768608,0.034164589964348124,0.14583108626538888,0.004453631088836119,0.623990461230278,0.5085261464118958,0.7292129695415497,0.764116644859314,0.006451837485656142,0.005535981617867947,0.00012915068873553537,0.3356909081339836,0.2849674600094421,0.7875392138957977,7,4,0.7146495617728581,0.35058524317268974,23,"HIF1A(0.788), PTGS2(0.764), PDE4B(0.729), DYRK1A(0.710), ALOX15(0.629)",428
MOL001389,n-heptanal,COc1cc(OC)nc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)n1,0.16017084941267967,0.15593694150447845,0.01790605639689602,0.19751256704330444,0.0005797403664473677,0.8888353109359741,0.37408532202243805,0.20071937143802643,0.036090730092837475,0.02498174976790324,0.0025691825430840254,0.25386175513267517,0.0254668094603403,0.16475782386260107,0.0029361693377722986,0.9049005210399628,0.39985716342926025,0.8401288986206055,0.8356819152832031,0.0021319137304089963,0.0020904599223285913,0.000645295757749409,0.03822052292525768,0.2404376986967928,0.9049005210399628,4,4,0.6901272402853282,0.350226333365018,23,"MAPK1(0.905), DYRK1A(0.889), PDE4B(0.840), PTGS2(0.836), NOX4(0.400)",429
MOL001851,3-Phenyl-4-azafluorene,CCCCCCCCC[C@H](O)[C@@H](C)NC(C)=O,0.7417286336421967,0.17271456133873905,0.13421870801063385,0.8652656972408295,0.013654088633103356,0.3849769067019224,0.29132872400805354,0.44616106152534485,0.0007023585530987475,0.19430547312367707,0.08265780285000801,0.3369839357910678,0.1903673265797757,0.2655960924566898,0.07650961425870939,0.21446275105699897,0.34000492421910167,0.38512469828128815,0.8456122279167175,0.05869510374031961,0.08942143351305276,0.0004327863508777341,0.2815507799386978,0.27880329085786537,0.8652656972408295,3,3,0.7552580000366839,0.3499026632692465,23,"CTSB(0.865), PTGS2(0.846), ALOX15(0.742), HIF1A(0.446), PDE4B(0.385)",430
MOL009330,Noscapine,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,0.32857648469507694,0.33349752333015203,0.0799010047376214,0.3226786032319069,0.01655483210925013,0.6379870772361755,0.19716643914580345,0.7538160681724548,0.0028277653618715703,0.08534099836833775,0.03185002482496202,0.4051246643066406,0.05957135812286651,0.17988777242135257,0.010994455522450153,0.5097229331731796,0.33221450448036194,0.8830764293670654,0.5427547246217728,0.012224494683323428,0.014943522866815329,0.0004629776994988788,0.2525372542440891,0.2605961701183926,0.8830764293670654,5,2,0.7446771346886696,0.34971077275481444,23,"PDE4B(0.883), HIF1A(0.754), DYRK1A(0.638), PTGS2(0.543), MAPK1(0.510)",431
MOL003769,Irolone,COC1=CC=C2[C@@H]3Cc4ccc(OC)c5c4[C@]2(CCN3)[C@@H]1O5,0.509410560131073,0.19989064156470704,0.04671295698699396,0.2693527936935425,0.002677732078154804,0.7423904836177826,0.13365774974226952,0.7455411851406097,0.0008901095716282725,0.10364136844873428,0.02682798821479082,0.28842864371836185,0.050056771109211695,0.18223485778435133,0.007250334170748829,0.47524458542466164,0.36178386211395264,0.8309341669082642,0.7303932309150696,0.007347760489210486,0.011775300838053226,8.14148679637583e-05,0.43708640336990356,0.2679830826478278,0.8309341669082642,5,4,0.7241912463694488,0.34905870898188635,23,"PDE4B(0.831), HIF1A(0.746), DYRK1A(0.742), PTGS2(0.730), ALOX15(0.509)",432
MOL004205,Dehydrocorydalmine,COc1cc2c(cc1OC)-c1cc3ccc(O)c(OC)c3c[n+]1CC2,0.2188999056816101,0.3118489570915699,0.05435519141610712,0.13172271847724915,0.005840180208906531,0.7818626165390015,0.16336500644683838,0.6640461981296539,0.0012563659984152764,0.05453238054178655,0.01661868521478027,0.2740890085697174,0.04087944945786148,0.1723708214412909,0.006372979911247967,0.5591303557157516,0.24957675859332085,0.9123616218566895,0.6212009489536285,0.005693400475138333,0.010124837805051357,0.00017467275483795675,0.31773293018341064,0.24235026049842892,0.9123616218566895,5,2,0.7283155826613883,0.34902503604288804,23,"PDE4B(0.912), DYRK1A(0.782), HIF1A(0.664), PTGS2(0.621), MAPK1(0.559)",433
MOL013095,Sporidesmin,COc1c(Cl)cc2c(c1OC)N(C)[C@@H]1N3C(=O)[C@@]4(C)SS[C@@]3(C(=O)N4C)[C@H](O)[C@]21O,0.20781556889414787,0.4119644835591316,0.05114554044121178,0.4622925892472267,0.009295753028709441,0.5882779806852341,0.28981438279151917,0.5635030418634415,0.0020643840543925762,0.06240948289632797,0.014679409505333751,0.5447535067796707,0.03894950172616518,0.19592300429940224,0.006458319732246309,0.7155839204788208,0.22114812582731247,0.8738428354263306,0.5881768763065338,0.009198624604323413,0.005497329038917087,0.0001718313269520877,0.11311699822545052,0.25982971698864354,0.8738428354263306,6,2,0.7322882887894269,0.34866207778454705,23,"PDE4B(0.874), MAPK1(0.716), DYRK1A(0.588), PTGS2(0.588), HIF1A(0.564)",434
MOL000497,licochalcone a,C/C=C1\C[N@+]2(C)CC[C@]34C(=C(C=O)C1C[C@@H]32)Nc1c(OC)cccc14,0.27249113470315933,0.2463611764833331,0.047910088474509394,0.19806381314992905,0.002937778576551864,0.9156203866004944,0.2994261682033539,0.6326893866062164,0.005667807359714061,0.1033187136054039,0.036664070561528206,0.23415067233145237,0.04044459459692007,0.18293958815047517,0.005499811428308021,0.6041081845760345,0.3441944196820259,0.8593858778476715,0.46200283616781235,0.006380707724019885,0.009525234578177333,0.00016477986355312169,0.4101073294878006,0.25739367655471496,0.9156203866004944,4,2,0.7291925296423432,0.34768438851994876,23,"DYRK1A(0.916), PDE4B(0.859), HIF1A(0.633), MAPK1(0.604), PTGS2(0.462)",435
MOL004203,Dehydrocorybulbine,COc1cc2c(cc1O)CC[n+]1cc3c(OC)c(OC)ccc3c(C)c1-2,0.2171229375526309,0.31008301582187414,0.05389942601323128,0.10664787143468857,0.005663769552484155,0.7185079157352448,0.12260777689516544,0.5929139107465744,0.0008762566940276884,0.05664869258180261,0.015586037448883872,0.2316349260509014,0.03895196169328585,0.17219605311765918,0.005881405754280422,0.5369266644120216,0.22117728739976883,0.9154938757419586,0.5659368336200714,0.005464579076942755,0.00870404439046979,0.00013202679929236183,0.2095843404531479,0.2222887656081047,0.9154938757419586,5,2,0.7419200927319178,0.3463898238698045,23,"PDE4B(0.915), DYRK1A(0.719), HIF1A(0.593), PTGS2(0.566), MAPK1(0.537)",436
MOL002398,Karanjin,COc1c(-c2ccccc2)oc2c(ccc3occc32)c1=O,0.5463677048683167,0.17615968294861517,0.013761116057978473,0.06964703276753426,0.0006703818716937704,0.8884475231170654,0.049856570549309254,0.697054922580719,7.49419632484205e-05,0.018902090796473203,0.0025574147002771497,0.2526298399170628,0.018117163385642853,0.11342324740702736,0.0014679161734374446,0.5413586422801018,0.27661285176873207,0.8958613872528076,0.752808004617691,0.0008098445323412307,0.0012951129756402224,6.603780590808128e-06,0.07140786666423082,0.23431729839028423,0.8958613872528076,6,3,0.6927790320977623,0.34611890329286504,23,"PDE4B(0.896), DYRK1A(0.888), PTGS2(0.753), HIF1A(0.697), ALOX15(0.546)",437
MOL013343,Hemerocallone,COc1ccc(OC)c(-c2coc3cc4c(c(OC)c3c2=O)OCO4)c1,0.4777985066175461,0.2181764090028082,0.015948041881301833,0.09890214167535305,0.0010667203332559438,0.8751160204410553,0.06594078056514263,0.6467461735010147,0.0004688935587182641,0.020630274317227304,0.006939048413187265,0.22385174769442528,0.014723686704115835,0.11311775985723216,0.0013054754331278673,0.5739719122648239,0.28770940750837326,0.9009447693824768,0.7073725759983063,0.001915928442031145,0.004599413019604981,2.244959250674583e-05,0.22716507222503424,0.23845361775776822,0.9009447693824768,5,3,0.7046646876273652,0.3459054869376956,23,"PDE4B(0.901), DYRK1A(0.875), PTGS2(0.707), HIF1A(0.647), MAPK1(0.574)",438
MOL005003,Licoagrocarpin,COc1ccc2c(c1)O[C@H]1c3ccc(O)c(CC=C(C)C)c3OC[C@@H]21,0.7409222722053528,0.18146981766818726,0.02382281419886567,0.09485313668847084,0.0016950723777426902,0.6700478345155716,0.0868646614253521,0.7619476020336151,0.000570400632568635,0.040731794433668256,0.015564203262329102,0.29752397909760475,0.03437052568389731,0.14581823868752508,0.0038622270185442176,0.520455464720726,0.544038861989975,0.6493071019649506,0.8478717505931854,0.004709567409008741,0.0070779218804091215,6.78218621033011e-05,0.15758183598518372,0.2535293437536886,0.8478717505931854,7,3,0.7054636302991355,0.34531078880717936,23,"PTGS2(0.848), HIF1A(0.762), ALOX15(0.741), DYRK1A(0.670), PDE4B(0.649)",439
MOL008642,noryuziphine,CC(=O)n1c(=O)ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c1=O,0.19475970976054668,0.28846734482795,0.08642964436876355,0.561757892370224,0.011798706778790802,0.771843671798706,0.21048283949494362,0.28380121290683746,0.00341089756693691,0.32390062510967255,0.033764216932468116,0.18954580463469028,0.07397430235732827,0.28594160079956055,0.016657756537824753,0.7085160315036774,0.19037811737507582,0.8580401241779327,0.6214262247085571,0.016543309364351444,0.021288686359184794,0.0006002765094308415,0.09066908992826939,0.25408687331181407,0.8580401241779327,5,3,0.7379740239467565,0.34529184714771183,23,"PDE4B(0.858), DYRK1A(0.772), MAPK1(0.709), PTGS2(0.621), CTSB(0.562)",440
MOL004911,Glabrene,CC1(C)C=Cc2c(O)ccc(C3=Cc4ccc(O)cc4OC3)c2O1,0.7786119282245636,0.16600899055765694,0.024305523565317344,0.23412349820137024,0.0015750447942082246,0.6015271991491318,0.09624509327113628,0.8345902264118195,0.0005013686532038264,0.061863936483860016,0.11354072531685233,0.3608161434531212,0.0389363706271979,0.15145252076763427,0.004200283487080014,0.5355774238705635,0.5155417323112488,0.655034989118576,0.833929181098938,0.0038576354272663593,0.003300196025520563,4.335585981607437e-05,0.10988004505634308,0.2663244961622794,0.8345902264118195,7,3,0.7061430507385672,0.3442788841143222,23,"HIF1A(0.835), PTGS2(0.834), ALOX15(0.779), PDE4B(0.655), DYRK1A(0.602)",441
MOL004195,CORYDALINE,COc1cc2c(cc1OC)[C@H]1[C@@H](C)c3ccc(OC)c(OC)c3CN1CC2,0.29809972923249006,0.3092802340106573,0.07956341162025637,0.27184584736824036,0.012091377313481644,0.636697456240654,0.16093714721500874,0.7548693418502808,0.0015949164881021716,0.08650613366626203,0.027478213218273595,0.32688121125102043,0.06461766130593816,0.18655416743422393,0.01176955398523205,0.47148360311985016,0.2922356501221657,0.8989835977554321,0.5705482661724091,0.011035314950277098,0.015243744477629662,0.00031507607536696014,0.427302073687315,0.25721450993741596,0.8989835977554321,4,2,0.7426820760315533,0.3433478485663597,23,"PDE4B(0.899), HIF1A(0.755), DYRK1A(0.637), PTGS2(0.571), MAPK1(0.471)",442
MOL005261,LYSERGOL,CN1C[C@H](CO)C=C2c3cccc4[nH]cc(c34)C[C@H]21,0.2597461137920618,0.2822126450773794,0.11906524501286952,0.23055385029874742,0.009280970432900992,0.9259218871593475,0.36979374289512634,0.25118598638800904,0.11159846745431423,0.11749459244310856,0.18841689825057983,0.2503987404802501,0.09495897863962455,0.23214625941091072,0.023253600171301514,0.7816824018955231,0.2645807573571801,0.3910848954692483,0.37160080624744296,0.021137665957212448,0.050845396937802434,0.0029778667958453298,0.08761775400489569,0.2364154575031166,0.9259218871593475,2,2,0.7757260095236096,0.3418391079336927,23,"DYRK1A(0.926), MAPK1(0.782), PDE4B(0.391), PTGS2(0.372), EPHA4(0.370)",443
MOL004879,Glycyrin,COc1cc2oc(=O)c(-c3ccc(O)cc3O)cc2c(OC)c1CC=C(C)C,0.6167929470539093,0.21260047180840047,0.028685233475698624,0.15272635594010353,0.002483547026713495,0.6983192563056946,0.13754282519221306,0.7813270390033722,0.0013408105442067608,0.039272307069040835,0.013669807929545641,0.3826869875192642,0.03620119690958745,0.13841552059056994,0.004256117121258285,0.6121299415826797,0.599056601524353,0.7349521517753601,0.8390149772167206,0.003329091996420175,0.0046839958522468805,0.00013212668091000523,0.06545264832675457,0.26543791123674015,0.8390149772167206,7,3,0.6980522199108121,0.3416910161940012,23,"PTGS2(0.839), HIF1A(0.781), PDE4B(0.735), DYRK1A(0.698), ALOX15(0.617)",444
MOL000323,Kadsurin A,C=CCC1=C[C@]2(OC)[C@H](C)[C@@H](c3ccc4c(c3)OCO4)O[C@]2(OC)CC1=O,0.64535853266716,0.20960878088953905,0.0471518118865788,0.1692163050174713,0.00954812252894044,0.6769231855869293,0.13816960528492928,0.826166421175003,0.0016256397066172212,0.19501015543937683,0.03450503246858716,0.3905692771077156,0.051838989747921005,0.16789714625338092,0.007806878769770265,0.5305845215916634,0.48239266127347946,0.8289728760719299,0.7814427018165588,0.010726816952228546,0.024969592224806547,0.0003333246349939145,0.34261761233210564,0.285801564844682,0.8289728760719299,6,3,0.7106648053843303,0.34146154803455986,23,"PDE4B(0.829), HIF1A(0.826), PTGS2(0.781), DYRK1A(0.677), ALOX15(0.645)",445
MOL006982,codeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,0.3341073375195265,0.2712274780496955,0.08462616534484368,0.4638543576002121,0.009316813449459005,0.8532068729400635,0.33325745165348053,0.59027498960495,0.003608723753131926,0.10345182730816305,0.02984312828630209,0.33826617151498795,0.07799247881894189,0.21077352802967653,0.016280380628359126,0.6759282350540161,0.34863700717687607,0.863976925611496,0.6230573654174805,0.014396959217265248,0.01930266321869567,0.0003014967587660067,0.2667939066886902,0.28402096798456866,0.863976925611496,5,2,0.7280239772641219,0.3398250490513927,23,"PDE4B(0.864), DYRK1A(0.853), MAPK1(0.676), PTGS2(0.623), HIF1A(0.590)",446
MOL001474,sanguinarine,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,0.30469147861003876,0.28600488449080785,0.03592224995365578,0.1376022845506668,0.002045047023587876,0.9466613531112671,0.11104165390133858,0.36425355076789856,0.0026815480669029057,0.023692249465966597,0.05049927718937397,0.1387901012203656,0.020567796297875418,0.14167096005007807,0.002510494654870854,0.6448026299476624,0.18808043375611305,0.8460425138473511,0.5231842398643494,0.002392215363215655,0.005017113348003477,8.987686533146189e-05,0.08662893623113632,0.21151621254686337,0.9466613531112671,4,2,0.72828123409615,0.33906725716467456,23,"DYRK1A(0.947), PDE4B(0.846), MAPK1(0.645), PTGS2(0.523), HIF1A(0.364)",447
MOL001371,Populoside_qt,COc1cc2c3c(c1O)[C@@]1(C=CC(=O)CC1)C[C@H]3NCC2,0.2803352102637291,0.262436565477401,0.06837554979119886,0.2371455579996109,0.005920933466768474,0.8325562179088593,0.2282509058713913,0.569056510925293,0.0013302945299074054,0.09001901466399431,0.01839032515999861,0.28381331637501717,0.06453672668811805,0.19917414443625603,0.012005025411326642,0.6838951706886292,0.28689630702137947,0.885463535785675,0.5566546618938446,0.010271514911437407,0.011434316169470549,0.00017411845919923508,0.24775448441505432,0.25373436557885043,0.885463535785675,5,2,0.7333590304448624,0.33898371722059767,23,"PDE4B(0.885), DYRK1A(0.833), MAPK1(0.684), HIF1A(0.569), PTGS2(0.557)",448
MOL004829,Glepidotin B,CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccccc1)[C@@H](O)C2=O,0.7614157795906067,0.1775498093529677,0.022727597006905853,0.21659109741449356,0.0015442645754148998,0.6995320916175842,0.09487985633313656,0.7870727181434631,0.0008166723273461685,0.042383354157209396,0.08996054204180837,0.32129806000739336,0.033111910265233746,0.1374715107085649,0.0034803234157152474,0.5739550441503525,0.5345638692378998,0.6299895346164703,0.8364645540714264,0.0028239546809345484,0.00301961787045002,3.60736212314805e-05,0.04035667143762112,0.2613497785497491,0.8364645540714264,7,3,0.7013019682063781,0.33891074494943885,23,"PTGS2(0.836), HIF1A(0.787), ALOX15(0.761), DYRK1A(0.700), PDE4B(0.630)",449
MOL008793,izmirine,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,0.6899045407772064,0.15195122641216585,0.08663218039725962,0.8427124321460724,0.006998838338404312,0.4381221979856491,0.2797255851328373,0.49891388416290283,0.008116672455798835,0.1684703305363655,0.0717358086258173,0.4118754416704178,0.14892952094669454,0.2801272729411721,0.04078870249850297,0.36321011185646057,0.4402926415205002,0.39768512547016144,0.8850091993808746,0.04513159580528736,0.030660717748105526,0.00023544927535112947,0.30377646535634995,0.2865654757147982,0.8850091993808746,3,2,0.7433395739683305,0.3382673295002905,23,"PTGS2(0.885), CTSB(0.843), ALOX15(0.690), HIF1A(0.499), NOX4(0.440)",450
MOL003663,sophoranol,O=C1CCCC2[C@H]3CCCN4CCC[C@@](O)(CN12)[C@@H]34,0.3631990132271312,0.2674434545915574,0.18253899367400805,0.8036148548126221,0.03690852962063218,0.5846117436885834,0.30676436237990856,0.5339187532663345,0.0030317276541609317,0.4991280138492584,0.10529339034110308,0.3637561625801027,0.1925881391908888,0.2967126667499542,0.0755020792444725,0.3690837249159813,0.36248632974456996,0.8212531208992004,0.3899996727705002,0.07572996525414055,0.09222138859695406,0.0016123282980995413,0.33476169407367706,0.30705043954016703,0.8212531208992004,4,2,0.7734685009822728,0.33756377245185915,23,"PDE4B(0.821), CTSB(0.804), DYRK1A(0.585), HIF1A(0.534), IL1B(0.499)",451
MOL010857,Sterigmato-cystin,COc1cccc(C2=NO[C@H](C(=O)NCCc3ccccc3)C2)c1,0.5069223493337631,0.1944000415392111,0.06972311610763882,0.3275754898786545,0.008344422600202961,0.5634461939334869,0.1559444630984217,0.8027974963188171,0.0007093389876899892,0.10297680390067399,0.02008379326434806,0.32281060167588294,0.08635246830349036,0.2052035000046999,0.01697440542904971,0.3865052666515112,0.3313365802168846,0.841839998960495,0.7100148499011993,0.012574972432048526,0.017202487506438047,0.00022058957870285667,0.2974209450185299,0.2600600075931235,0.841839998960495,5,3,0.7392550811541293,0.33741164673546703,23,"PDE4B(0.842), HIF1A(0.803), PTGS2(0.710), DYRK1A(0.563), ALOX15(0.507)",452
MOL004959,1-Methoxyphaseollidin,COc1cc(O)cc2c1[C@@H]1Oc3c(ccc(O)c3CC=C(C)C)[C@@H]1CO2,0.6738716661930084,0.19071463732689153,0.02107623777919798,0.11830144748091698,0.001531361713205115,0.7654205560684204,0.13338227570056915,0.7401759028434753,0.0033389166492270306,0.03713510977104306,0.03939565643668175,0.29581931233406067,0.02758728749358852,0.13742570770773455,0.0030480032874038443,0.6341713219881058,0.6148889064788818,0.6962014138698578,0.8306840360164642,0.005905745434574783,0.007016720715910196,0.0003263991493440699,0.20223896391689777,0.26868076462415047,0.8306840360164642,7,3,0.6976779840826532,0.3370576529008696,23,"PTGS2(0.831), DYRK1A(0.765), HIF1A(0.740), PDE4B(0.696), ALOX15(0.674)",453
MOL012123,denudanolide a,C=CCC1=C[C@@]2(OC)OC(=O)[C@@H](C1=O)[C@H](c1ccc3c(c1)OCO3)[C@H]2C,0.5098509192466736,0.17869124980643392,0.02550901612266898,0.17999226599931717,0.002452692249789834,0.6789886206388474,0.14410658925771713,0.7861364781856537,0.001539551405585371,0.07851622998714447,0.015937925782054663,0.41589031368494034,0.031275919667677954,0.14405563825857826,0.00337722034601029,0.6292072385549545,0.43865153193473816,0.8406756520271301,0.7960062325000763,0.0042475739028304815,0.006781499949283898,0.00018237487984151812,0.2839512303471565,0.26939234629283065,0.8406756520271301,6,3,0.7076279798131813,0.33701525225421575,23,"PDE4B(0.841), PTGS2(0.796), HIF1A(0.786), DYRK1A(0.679), MAPK1(0.629)",454
MOL012910,Bianfugecine,COc1ccc2c(c1)C(=O)c1cc(OC)cc3ccnc-2c13,0.17817211896181107,0.17950780806677358,0.015469084622058205,0.07713973708450794,0.0004448129080429908,0.941145658493042,0.11009503901004791,0.3920184224843979,0.00033540317963343114,0.014073176960664568,0.002263773902086541,0.14530951046617702,0.013741907370043105,0.12745571730516758,0.0012035294024599352,0.8202857673168182,0.1593520399183035,0.9135340750217438,0.574181854724884,0.0007043290752335452,0.001762095940648578,1.0929200243481318e-05,0.05580825824290514,0.20539195868076932,0.941145658493042,4,3,0.7011034152837485,0.3366951419594867,23,"DYRK1A(0.941), PDE4B(0.914), MAPK1(0.820), PTGS2(0.574), HIF1A(0.392)",455
MOL003600,cnidimol B,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(C)C,0.4953283369541168,0.13482390411298545,0.09539161622700802,0.9322663247585297,0.006989808301949618,0.36816612211987376,0.281664295529481,0.35752062406390905,0.0004219778347760439,0.12431277200994373,0.06949933990836143,0.3551387586630881,0.14060907041423043,0.26566495606675744,0.041093022861930395,0.2059782138094306,0.3504425445571542,0.2145082864444703,0.7708779871463776,0.02896143271937035,0.0643738717180895,0.00018457616629063978,0.06313532328931615,0.23336318111641044,0.9322663247585297,2,2,0.7636441962249877,0.3365196585708288,23,"CTSB(0.932), PTGS2(0.771), ALOX15(0.495), DYRK1A(0.368), HIF1A(0.358)",456
MOL004882,Licocoumarone,COc1c(CC=C(C)C)c(O)cc2oc(-c3ccc(O)cc3O)cc12,0.7535356283187866,0.17951145460462214,0.01873354775601399,0.10213733278214931,0.001375211495135531,0.767085611820221,0.08253902569413185,0.6861387491226196,0.0008122587896650657,0.028836156358011067,0.020715144462883472,0.29928649845533073,0.028194821111895862,0.1277742281316705,0.002712164744934853,0.5434809178113937,0.5847682356834412,0.5782163441181183,0.8465359807014465,0.0022796717239543796,0.0026994822546839714,3.378117435204331e-05,0.031236006878316402,0.2473320979997295,0.8465359807014465,7,3,0.7002105886167553,0.3361965811278315,23,"PTGS2(0.847), DYRK1A(0.767), ALOX15(0.754), HIF1A(0.686), NOX4(0.585)",457
MOL006425,"2-Benzo[1,3]dioxol-5-yl-5,7-dimethoxy-chroman",COc1cc(OC)c2c(c1)O[C@H](c1ccc3c(c1)OCO3)CC2,0.3990737944841385,0.2016773295290477,0.018061947012029123,0.12800079956650734,0.0010104440007125959,0.8362968564033508,0.07409697026014328,0.66229048371315,0.00043589652341324836,0.028254161588847637,0.007332048378884792,0.19722052663564682,0.016893118919512062,0.12237439296586672,0.0015562676426270627,0.567341610789299,0.24019009992480278,0.9141423106193542,0.6842320561408997,0.0025901132030412555,0.008232297259382904,2.8252683478058316e-05,0.4004392512142658,0.23964221867210442,0.9141423106193542,5,2,0.70971239566433,0.3358321086593221,23,"PDE4B(0.914), DYRK1A(0.836), PTGS2(0.684), HIF1A(0.662), MAPK1(0.567)",458
MOL000448,isobavachin,CC(C)=CCc1c(O)ccc2c1O[C@H](c1ccc(O)cc1)CC2=O,0.6977375149726868,0.17108025559014095,0.020830287606713682,0.19587916135787964,0.001224006166125946,0.6115486323833466,0.0883571095764637,0.7896490395069122,0.00041364434582646936,0.035037494264543056,0.01426847162656486,0.3420175779610872,0.03216038676885091,0.13932869062045938,0.003315006228604034,0.6298763602972031,0.47732730209827423,0.7114873826503754,0.8584604263305664,0.0021131685352884233,0.0022227632289286703,2.4281175683427136e-05,0.04369143582880497,0.2551326260487535,0.8584604263305664,6,3,0.6998796582972308,0.3358032809902047,23,"PTGS2(0.858), HIF1A(0.790), PDE4B(0.711), ALOX15(0.698), MAPK1(0.630)",459
