"sample_id","ferroptosis_score","analysis_id","Brain.region","Age","Gender"
"AD_M2_CB",-0.142299395737289,"AN002679","Cerebellum","3 weeks","Male"
"AD_M2_CT",-0.142582760807291,"AN002675","Cerebral cortex","3 weeks","Male"
"AD_M2_CT",-0.142582760807291,"AN002676","Cerebral cortex","3 weeks","Male"
"AD_M2_CT",-0.142582760807291,"AN002677","Cerebral cortex","3 weeks","Male"
"AD_M2_CT",-0.142582760807291,"AN002678","Cerebral cortex","3 weeks","Male"
"AD_M2_CT",-0.142582760807291,"AN002679","Cerebral cortex","3 weeks","Male"
"AD_M2_HC",-0.197404170542168,"AN002675","Hippocampus","3 weeks","Male"
"AD_M2_HC",-0.197404170542168,"AN002676","Hippocampus","3 weeks","Male"
"AD_M2_HC",-0.197404170542168,"AN002677","Hippocampus","3 weeks","Male"
"AD_M2_HC",-0.197404170542168,"AN002678","Hippocampus","3 weeks","Male"
"AD_M2_HC",-0.197404170542168,"AN002679","Hippocampus","3 weeks","Male"
"AD_M2_HT",-0.0708168678809021,"AN002675","Hypothalamus","3 weeks","Male"
"AD_M2_HT",-0.0708168678809021,"AN002676","Hypothalamus","3 weeks","Male"
"AD_M2_HT",-0.0708168678809021,"AN002677","Hypothalamus","3 weeks","Male"
"AD_M2_HT",-0.0708168678809021,"AN002678","Hypothalamus","3 weeks","Male"
"AD_M2_HT",-0.0708168678809021,"AN002679","Hypothalamus","3 weeks","Male"
"AD_M2_MB",0.1289866694947,"AN002675","Midbrain","3 weeks","Male"
"AD_M2_MB",0.1289866694947,"AN002676","Midbrain","3 weeks","Male"
"AD_M2_MB",0.1289866694947,"AN002677","Midbrain","3 weeks","Male"
"AD_M2_MB",0.1289866694947,"AN002678","Midbrain","3 weeks","Male"
"AD_M2_MB",0.1289866694947,"AN002679","Midbrain","3 weeks","Male"
"AD_M2_MD",0.241222237868337,"AN002675","Medulla","3 weeks","Male"
"AD_M2_MD",0.241222237868337,"AN002676","Medulla","3 weeks","Male"
"AD_M2_MD",0.241222237868337,"AN002677","Medulla","3 weeks","Male"
"AD_M2_MD",0.241222237868337,"AN002678","Medulla","3 weeks","Male"
"AD_M2_MD",0.241222237868337,"AN002679","Medulla","3 weeks","Male"
"AD_M2_OB",0.0392847363072587,"AN002675","Olfactory bulb","3 weeks","Male"
"AD_M2_OB",0.0392847363072587,"AN002676","Olfactory bulb","3 weeks","Male"
"AD_M2_OB",0.0392847363072587,"AN002677","Olfactory bulb","3 weeks","Male"
"AD_M2_OB",0.0392847363072587,"AN002678","Olfactory bulb","3 weeks","Male"
"AD_M2_OB",0.0392847363072587,"AN002679","Olfactory bulb","3 weeks","Male"
"AD_M2_PON",0.209371367076226,"AN002675","Pons","3 weeks","Male"
"AD_M2_PON",0.209371367076226,"AN002676","Pons","3 weeks","Male"
"AD_M2_PON",0.209371367076226,"AN002677","Pons","3 weeks","Male"
"AD_M2_PON",0.209371367076226,"AN002678","Pons","3 weeks","Male"
"AD_M2_PON",0.209371367076226,"AN002679","Pons","3 weeks","Male"
"AD_M2_TL",-0.0315572139197289,"AN002675","Thalamus","3 weeks","Male"
"AD_M2_TL",-0.0315572139197289,"AN002676","Thalamus","3 weeks","Male"
"AD_M2_TL",-0.0315572139197289,"AN002677","Thalamus","3 weeks","Male"
"AD_M2_TL",-0.0315572139197289,"AN002678","Thalamus","3 weeks","Male"
"AD_M2_TL",-0.0315572139197289,"AN002679","Thalamus","3 weeks","Male"
"AD_M3_BG",-0.20850049479168,"AN002675","Basal ganglia","3 weeks","Male"
"AD_M3_BG",-0.20850049479168,"AN002676","Basal ganglia","3 weeks","Male"
"AD_M3_BG",-0.20850049479168,"AN002677","Basal ganglia","3 weeks","Male"
"AD_M3_BG",-0.20850049479168,"AN002678","Basal ganglia","3 weeks","Male"
"AD_M3_BG",-0.20850049479168,"AN002679","Basal ganglia","3 weeks","Male"
"AD_M3_CB",-0.0155974043208567,"AN002675","Cerebellum","3 weeks","Male"
"AD_M3_CB",-0.0155974043208567,"AN002676","Cerebellum","3 weeks","Male"
"AD_M3_CB",-0.0155974043208567,"AN002677","Cerebellum","3 weeks","Male"
"AD_M3_CB",-0.0155974043208567,"AN002678","Cerebellum","3 weeks","Male"
"AD_M3_CB",-0.0155974043208567,"AN002679","Cerebellum","3 weeks","Male"
"AD_M3_CT",-0.388782175498235,"AN002675","Cerebral cortex","3 weeks","Male"
"AD_M3_CT",-0.388782175498235,"AN002676","Cerebral cortex","3 weeks","Male"
"AD_M3_CT",-0.388782175498235,"AN002677","Cerebral cortex","3 weeks","Male"
"AD_M3_CT",-0.388782175498235,"AN002678","Cerebral cortex","3 weeks","Male"
"AD_M3_CT",-0.388782175498235,"AN002679","Cerebral cortex","3 weeks","Male"
"AD_M3_HC",-0.202495427907197,"AN002675","Hippocampus","3 weeks","Male"
"AD_M3_HC",-0.202495427907197,"AN002676","Hippocampus","3 weeks","Male"
"AD_M3_HC",-0.202495427907197,"AN002677","Hippocampus","3 weeks","Male"
"AD_M3_HC",-0.202495427907197,"AN002678","Hippocampus","3 weeks","Male"
"AD_M3_HC",-0.202495427907197,"AN002679","Hippocampus","3 weeks","Male"
"AD_M3_HT",-0.093658366989082,"AN002675","Hypothalamus","3 weeks","Male"
"AD_M3_HT",-0.093658366989082,"AN002676","Hypothalamus","3 weeks","Male"
"AD_M3_HT",-0.093658366989082,"AN002677","Hypothalamus","3 weeks","Male"
"AD_M3_HT",-0.093658366989082,"AN002678","Hypothalamus","3 weeks","Male"
"AD_M3_HT",-0.093658366989082,"AN002679","Hypothalamus","3 weeks","Male"
"AD_M3_MB",-0.116218496790555,"AN002675","Midbrain","3 weeks","Male"
"AD_M3_MB",-0.116218496790555,"AN002676","Midbrain","3 weeks","Male"
"AD_M3_MB",-0.116218496790555,"AN002677","Midbrain","3 weeks","Male"
"AD_M3_MB",-0.116218496790555,"AN002678","Midbrain","3 weeks","Male"
"AD_M3_MB",-0.116218496790555,"AN002679","Midbrain","3 weeks","Male"
"AD_M3_MD",-0.0449990139477559,"AN002675","Medulla","3 weeks","Male"
"AD_M3_MD",-0.0449990139477559,"AN002676","Medulla","3 weeks","Male"
"AD_M3_MD",-0.0449990139477559,"AN002677","Medulla","3 weeks","Male"
"AD_M3_MD",-0.0449990139477559,"AN002678","Medulla","3 weeks","Male"
"AD_M3_MD",-0.0449990139477559,"AN002679","Medulla","3 weeks","Male"
"AD_M3_OB",0.0905478928394268,"AN002675","Olfactory bulb","3 weeks","Male"
"AD_M3_OB",0.0905478928394268,"AN002676","Olfactory bulb","3 weeks","Male"
"AD_M3_OB",0.0905478928394268,"AN002677","Olfactory bulb","3 weeks","Male"
"AD_M3_OB",0.0905478928394268,"AN002678","Olfactory bulb","3 weeks","Male"
"AD_M3_OB",0.0905478928394268,"AN002679","Olfactory bulb","3 weeks","Male"
"AD_M3_PON",0.0550113662195333,"AN002675","Pons","3 weeks","Male"
"AD_M3_PON",0.0550113662195333,"AN002676","Pons","3 weeks","Male"
"AD_M3_PON",0.0550113662195333,"AN002677","Pons","3 weeks","Male"
"AD_M3_PON",0.0550113662195333,"AN002678","Pons","3 weeks","Male"
"AD_M3_PON",0.0550113662195333,"AN002679","Pons","3 weeks","Male"
"AD_M3_TL",-0.437459720288317,"AN002675","Thalamus","3 weeks","Male"
"AD_M3_TL",-0.437459720288317,"AN002676","Thalamus","3 weeks","Male"
"AD_M3_TL",-0.437459720288317,"AN002677","Thalamus","3 weeks","Male"
"AD_M3_TL",-0.437459720288317,"AN002678","Thalamus","3 weeks","Male"
"AD_M3_TL",-0.437459720288317,"AN002679","Thalamus","3 weeks","Male"
"AD_M4_BG",0.440119192115466,"AN002675","Basal ganglia","3 weeks","Male"
"AD_M4_BG",0.440119192115466,"AN002676","Basal ganglia","3 weeks","Male"
"AD_M4_BG",0.440119192115466,"AN002677","Basal ganglia","3 weeks","Male"
"AD_M4_BG",0.440119192115466,"AN002678","Basal ganglia","3 weeks","Male"
"AD_M4_BG",0.440119192115466,"AN002679","Basal ganglia","3 weeks","Male"
"AD_M4_CB",-0.173393211676925,"AN002675","Cerebellum","3 weeks","Male"
"AD_M4_CB",-0.173393211676925,"AN002676","Cerebellum","3 weeks","Male"
"AD_M4_CB",-0.173393211676925,"AN002677","Cerebellum","3 weeks","Male"
"AD_M4_CB",-0.173393211676925,"AN002678","Cerebellum","3 weeks","Male"
"AD_M4_CB",-0.173393211676925,"AN002679","Cerebellum","3 weeks","Male"
"AD_M4_CT",-0.289017679615411,"AN002675","Cerebral cortex","3 weeks","Male"
"AD_M4_CT",-0.289017679615411,"AN002676","Cerebral cortex","3 weeks","Male"
"AD_M4_CT",-0.289017679615411,"AN002677","Cerebral cortex","3 weeks","Male"
"AD_M4_CT",-0.289017679615411,"AN002678","Cerebral cortex","3 weeks","Male"
"AD_M4_CT",-0.289017679615411,"AN002679","Cerebral cortex","3 weeks","Male"
"AD_M4_HC",-0.106856395868119,"AN002675","Hippocampus","3 weeks","Male"
"AD_M4_HC",-0.106856395868119,"AN002676","Hippocampus","3 weeks","Male"
"AD_M4_HC",-0.106856395868119,"AN002677","Hippocampus","3 weeks","Male"
"AD_M4_HC",-0.106856395868119,"AN002678","Hippocampus","3 weeks","Male"
"AD_M4_HC",-0.106856395868119,"AN002679","Hippocampus","3 weeks","Male"
"AD_M4_HT",-0.0478508102693841,"AN002675","Hypothalamus","3 weeks","Male"
"AD_M4_HT",-0.0478508102693841,"AN002676","Hypothalamus","3 weeks","Male"
"AD_M4_HT",-0.0478508102693841,"AN002677","Hypothalamus","3 weeks","Male"
"AD_M4_HT",-0.0478508102693841,"AN002678","Hypothalamus","3 weeks","Male"
"AD_M4_HT",-0.0478508102693841,"AN002679","Hypothalamus","3 weeks","Male"
"AD_M4_MB",-0.00157157819324117,"AN002675","Midbrain","3 weeks","Male"
"AD_M4_MB",-0.00157157819324117,"AN002676","Midbrain","3 weeks","Male"
"AD_M4_MB",-0.00157157819324117,"AN002677","Midbrain","3 weeks","Male"
"AD_M4_MB",-0.00157157819324117,"AN002678","Midbrain","3 weeks","Male"
"AD_M4_MB",-0.00157157819324117,"AN002679","Midbrain","3 weeks","Male"
"AD_M4_MD",-0.103511189296628,"AN002675","Medulla","3 weeks","Male"
"AD_M4_MD",-0.103511189296628,"AN002676","Medulla","3 weeks","Male"
"AD_M4_MD",-0.103511189296628,"AN002677","Medulla","3 weeks","Male"
"AD_M4_MD",-0.103511189296628,"AN002678","Medulla","3 weeks","Male"
"AD_M4_MD",-0.103511189296628,"AN002679","Medulla","3 weeks","Male"
"AD_M4_OB",0.00456030381323781,"AN002675","Olfactory bulb","3 weeks","Male"
"AD_M4_OB",0.00456030381323781,"AN002676","Olfactory bulb","3 weeks","Male"
"AD_M4_OB",0.00456030381323781,"AN002677","Olfactory bulb","3 weeks","Male"
"AD_M4_OB",0.00456030381323781,"AN002678","Olfactory bulb","3 weeks","Male"
"AD_M4_OB",0.00456030381323781,"AN002679","Olfactory bulb","3 weeks","Male"
"AD_M4_PON",-0.189880706974592,"AN002675","Pons","3 weeks","Male"
"AD_M4_PON",-0.189880706974592,"AN002676","Pons","3 weeks","Male"
"AD_M4_PON",-0.189880706974592,"AN002677","Pons","3 weeks","Male"
"AD_M4_PON",-0.189880706974592,"AN002678","Pons","3 weeks","Male"
"AD_M4_PON",-0.189880706974592,"AN002679","Pons","3 weeks","Male"
"AD_M4_TL",0.263788019571717,"AN002675","Thalamus","3 weeks","Male"
"AD_M4_TL",0.263788019571717,"AN002676","Thalamus","3 weeks","Male"
"AD_M4_TL",0.263788019571717,"AN002677","Thalamus","3 weeks","Male"
"AD_M4_TL",0.263788019571717,"AN002678","Thalamus","3 weeks","Male"
"AD_M4_TL",0.263788019571717,"AN002679","Thalamus","3 weeks","Male"
"AD_M5_BG",0.0702276849932922,"AN002675","Basal ganglia","3 weeks","Male"
"AD_M5_BG",0.0702276849932922,"AN002676","Basal ganglia","3 weeks","Male"
"AD_M5_BG",0.0702276849932922,"AN002677","Basal ganglia","3 weeks","Male"
"AD_M5_BG",0.0702276849932922,"AN002678","Basal ganglia","3 weeks","Male"
"AD_M5_BG",0.0702276849932922,"AN002679","Basal ganglia","3 weeks","Male"
"AD_M5_CB",0.0585926183431358,"AN002675","Cerebellum","3 weeks","Male"
"AD_M5_CB",0.0585926183431358,"AN002676","Cerebellum","3 weeks","Male"
"AD_M5_CB",0.0585926183431358,"AN002677","Cerebellum","3 weeks","Male"
"AD_M5_CB",0.0585926183431358,"AN002678","Cerebellum","3 weeks","Male"
"AD_M5_CB",0.0585926183431358,"AN002679","Cerebellum","3 weeks","Male"
"AD_M5_CT",-0.0314583842746248,"AN002675","Cerebral cortex","3 weeks","Male"
"AD_M5_CT",-0.0314583842746248,"AN002676","Cerebral cortex","3 weeks","Male"
"AD_M5_CT",-0.0314583842746248,"AN002677","Cerebral cortex","3 weeks","Male"
"AD_M5_CT",-0.0314583842746248,"AN002678","Cerebral cortex","3 weeks","Male"
"AD_M5_CT",-0.0314583842746248,"AN002679","Cerebral cortex","3 weeks","Male"
"AD_M5_HC",-0.334473598043431,"AN002675","Hippocampus","3 weeks","Male"
"AD_M5_HC",-0.334473598043431,"AN002676","Hippocampus","3 weeks","Male"
"AD_M5_HC",-0.334473598043431,"AN002677","Hippocampus","3 weeks","Male"
"AD_M5_HC",-0.334473598043431,"AN002678","Hippocampus","3 weeks","Male"
"AD_M5_HC",-0.334473598043431,"AN002679","Hippocampus","3 weeks","Male"
"AD_M5_HT",-0.124422960874686,"AN002675","Hypothalamus","3 weeks","Male"
"AD_M5_HT",-0.124422960874686,"AN002676","Hypothalamus","3 weeks","Male"
