"X8","X14","X5","X2","X6","X1","X16","X9","X10","X11","X3","X13","X15","X12","X4","X7","X0","Gene"
-0.545554733659377,0.0556730052501627,-0.544688574301923,-0.0411873262902838,-0.311682445298889,0.911771998156195,0.352030311694461,0.283985151723206,-0.0859669546239057,-0.426846421723505,-0.474310701759102,-0.354993873798704,-0.202099131882668,-0.309179589982925,-0.672426053466109,-0.558050274128983,-0.0796008391212781,"ILMN_1726460"
-0.461226486041933,0.0917261588576279,-0.400793314725096,-0.210293463466453,-0.373163235858122,0.783571287621705,0.352739633538126,0.0284837383316318,-0.16567073218399,-0.440328988108654,-0.325488722955816,-0.403597115030307,-0.0181292656973452,-0.225222707662144,-0.489267041349912,-0.252811312307156,0.106576232170902,"ILMN_2246083"
-0.270818284159394,-0.159136486999529,-0.228734635899498,-0.511818316663296,-0.456785423433904,0.392120600785824,0.913814631435379,-0.414625209453864,-0.291220406194963,-0.251661413023938,-0.0856551398152058,-0.2196080767536,-0.0688875010096346,0.280004643274456,0.249366639990577,0.234245478434186,-0.117961616952936,"ILMN_1749722"
-0.554103157532906,-0.0419604740258952,-0.729350155072012,-0.302305222648623,-0.52317802210733,0.942085723370617,0.385091609481685,0.173430380623744,0.0567647818412229,-0.331909122772269,-0.177692482917921,-0.0931646645346931,-0.103156020686808,-0.279848969720663,-0.614864179027786,-0.431149256692219,-0.143044017327057,"ILMN_2061419"
0.00941797352634619,-0.485549845946526,-0.546855744676231,-0.724301078734619,-0.572640639373154,0.0856717074205013,0.146883815525657,0.0160649753706736,0.673493766174575,0.0979661626054244,0.79851897016947,0.318872166708717,0.559964430295417,0.341458958657187,0.210712575341011,0.239243793134572,0.167154964517939,"ILMN_1812281"
-0.529777249502477,0.0323304087211678,-0.643881534143945,-0.27823525203822,-0.474890317043212,0.96383645836601,0.438757056805138,0.116855140433935,-0.043271156712487,-0.386531204030418,-0.259865755429873,-0.286321381764322,-0.169252980679037,-0.316070443714902,-0.629870018663349,-0.410741784387177,-0.024259778776445,"ILMN_2211800"
-0.518356427527141,-0.0525848539721035,-0.687523292673265,-0.376223737152165,-0.538241064067797,0.951811614200064,0.444341330400142,0.12031921781285,0.0408927716186946,-0.355589745668772,-0.180539424920565,-0.287858497912133,-0.0261993213897232,-0.188388366840335,-0.553931252167253,-0.367209477598172,0.103491746055029,"ILMN_2151739"
-0.43222091227998,-0.00144710372439343,-0.712121617156968,-0.283911317219374,-0.410224826582547,0.948793759974692,0.433800574840608,0.0764295512651438,-0.0555581312847201,-0.376809120395722,-0.214279611747076,-0.162914309688552,-0.161753188335128,-0.290945074116427,-0.60810923404734,-0.498836216059479,-0.118403457721827,"ILMN_1815578"
-0.5232863018234,-0.0499775026381268,-0.737117806675784,-0.430602665763315,-0.59068701622689,0.964207486261206,0.439577016022158,0.115265282362543,0.111202929021804,-0.315001139213266,-0.0776484532690208,-0.258789427844517,-0.0542010451305238,-0.233397786390394,-0.570795786715208,-0.349334007943806,0.0639683841240479,"ILMN_2122374"
0.215806958060564,-0.304750641997809,0.180888096282427,-0.37881116645889,-0.0944237404395743,-0.372507162870959,0.595414385826903,-0.568492971270405,-0.250434295805999,0.0519910608082916,0.198205383615106,0.116733540789174,0.124550726796545,0.515644218143543,0.834658672613279,0.517629714021344,-0.145400118714835,"ILMN_1680652"
-0.459365188333347,-0.149121802916697,-0.75370469679512,-0.515561686897691,-0.611122167020631,0.925765459495818,0.562376902077102,-0.00444912886336803,0.0796723949181029,-0.342092022405775,0.0121524422868446,-0.206785819079534,-0.0373759322001973,-0.178169455522491,-0.473735877074018,-0.278351361238311,-0.00717004433240338,"ILMN_1807945"
0.411851318191139,-0.423557558747509,0.0677317142123477,-0.431994058919898,-0.0143785903045722,-0.421494061733031,0.397149881102422,-0.408096177243397,0.00962022089631465,0.193330283295428,0.377976567274153,0.251286792710547,0.300926297569463,0.755090367940267,0.775650443352053,0.393265075538654,0.165666112315147,"ILMN_1792455"
-0.0143824538357225,-0.314087058825796,-0.0374103832277447,-0.413438314563428,-0.283504324989393,-0.078659944345282,0.196637444541906,-0.1589507171508,0.076319923322139,-0.017719701278118,0.24996429201936,0.102332447400054,0.919896870131342,0.352064296190864,0.322609470232447,0.347614537483295,0.398472435893902,"ILMN_1706635"
-0.585601889980859,-0.0376457025623123,-0.639111045567031,-0.314950224506298,-0.548983449019486,0.922267080847228,0.476329304693025,0.135155237458534,0.010692284415495,-0.300249519289968,-0.222863575848905,-0.270031379144235,-0.162454362217938,-0.28400993423913,-0.56200225250273,-0.328619651062813,-0.0566052945323453,"ILMN_2168866"
-0.570336814646081,0.0227978876762767,-0.650598071339736,-0.312220273552158,-0.529512760706662,0.976819322923041,0.416413186594965,0.143436128031525,0.0092212464585658,-0.380356693729182,-0.23311686259251,-0.331738605016741,-0.115157164505902,-0.279551672594072,-0.63021293694136,-0.381072790948238,0.0390398386957173,"ILMN_1729019"
-0.270777141432616,-0.206132018374063,-0.510368902664743,-0.558092243440009,-0.482410180878649,0.655422061872327,0.888963935250979,-0.304847519698254,-0.187596353625961,-0.324060072777003,-0.0581447546327398,-0.265767861221155,-0.0783467149358065,0.144981550610173,-0.0119878819990654,-0.0601166233294863,-0.0827503219889593,"ILMN_1788095"
